source,target,weight
GFI1,RBMXL1,0.11977479617094268
HES2,STIL,0.11976726701816653
ZNF683,AKR1A1,0.11972946567861402
ZNF684,C1orf50,0.11967016805209457
FOXO6,VAMP3,0.11959852808333574
HES2,PINK1,0.11957880418345297
HES4,RSBN1,0.1195123567668146
TAL1,NSUN4,0.11950199746861985
NFYC,ST3GAL3,0.11949707116408642
TFAP2E,ZMYM6,0.11942648222693644
ZNF683,CLCC1,0.11936668009635507
ID3,TNFRSF14-AS1,0.11933265632244763
MTF1,SLFNL1,0.11932299816236128
NFIA,AMPD1,0.11932233358731088
FOXJ3,CRYZ,0.11931577504578161
HES2,KDM4A,0.11928950340291042
HES4,CRYBG2,0.11926073917596765
NFIA,WNT2B,0.1192264822929673
FOXO6,C1orf52,0.11920388289372391
HIVEP3,NCMAP,0.11920069137171171
HIVEP3,SPSB1,0.11914429148943047
GFI1,HES2,0.11913855428413342
FOXJ3,RCC1,0.11913666124644401
ID3,THAP3,0.11911675766024846
NFIA,SLC6A9,0.11908272946408134
ENO1,LURAP1,0.1190707195739294
MTF1,PIGK,0.11903568155898808
E2F2,HIPK1-AS1,0.11897949514312446
ZNF683,SDF4,0.11897634690492354
ZNF683,PIGK,0.11896612405688765
TFAP2E,TMEM269,0.1189583242782187
NFIA,MPL,0.11895747276650627
ALX3,FAF1,0.11880208481262824
TFAP2E,SIKE1,0.11879795454265736
RUNX3,CTBS,0.11874351479873135
ZNF683,ZMYM4,0.11867516533309401
ID3,NRAS,0.11865294330998821
NFIA,PABPC4,0.11863007906361177
GMEB1,UROD,0.11860385282105447
PAX7,IPP,0.11857556688882709
ZNF683,PANK4,0.11856656061064377
FOXJ3,TMIGD3,0.11850253401583645
TFAP2E,LINC01709,0.11846213172420222
NFIA,EPHB2,0.11840330910522874
GLIS1,ABCD3,0.1183653660501667
GFI1,AGL,0.11830039053033727
ZNF691,GBP1,0.11829518187376131
ZNF691,ATAD3A,0.11826715364983455
ID3,FHL3,0.11826381546793897
HES4,TNFRSF9,0.11825907233139676
NFIA,MCOLN3,0.11825359881957082
ZNF691,SHISAL2A,0.11822350101189098
FOXO6,STRIP1,0.11820720435070269
HES4,CTRC,0.11819661732257167
E2F2,FBXO2,0.11816471425661933
GFI1,LINC01307,0.11809788439487534
HES2,CDC42-AS1,0.11805617501673936
TAL1,NDC1,0.11805426250159959
ENO1,SAMD13,0.1180459380667298
FOXD2,CDK11A,0.1180315121469569
TFAP2E,SDHB,0.1180272022073586
ID3,HES4,0.11801335086088482
PAX7,SRSF10,0.11801267074754614
NFIA,RNF220,0.11794782557013953
E2F2,CASP9,0.11791145762651707
FOXO6,PRKACB,0.11788434212100532
FOXO6,ZNHIT6,0.1177541714807582
GMEB1,ADORA3,0.11770675605608089
ALX3,LINC01772,0.11764638130438637
ZNF683,CSDE1,0.1175998758020094
GMEB1,GRIK3,0.11751383147153864
ZNF683,AK4,0.11751351274973916
ZNF683,HS2ST1,0.11744219098003986
ZNF684,ERRFI1,0.11743650455734024
E2F2,SRM,0.11742883552718845
HIVEP3,CHD5,0.11742271480461405
ZNF684,SESN2,0.11737902663482574
TFAP2E,KIAA2013,0.1172818623631921
ALX3,EPS15,0.1172744678800446
MTF1,TLCD4,0.11724745622414953
NFIA,LINC01635,0.117245380303315
NFIA,TTC22,0.11724485691214069
YBX1,ELAVL4,0.11723623174555789
TP73,PARK7,0.11720614988433001
ENO1,FCN3,0.11720562718441045
FOXO6,CLSTN1,0.11717355215645929
ZNF683,PPIE,0.11716041638528375
NFIA,BEND5,0.11709037413515241
GFI1,FAAH,0.11708657602436881
ZNF683,CAPZB,0.11708232465565174
ENO1,CSF3R,0.11706428889983418
HES2,CTPS1,0.11706321630357211
TFAP2E,SHISAL2A,0.11703193386144953
E2F2,LRRC47,0.11696911993033607
TFAP2E,AGMAT,0.1169581846767305
POU3F1,HOOK1,0.11691922971260142
HES2,IFI44L,0.11683160133949201
E2F2,KCNC4,0.11681566705358967
TAL1,ZMYM6,0.11675446238722376
HES4,MRPS15,0.11671908546096027
ZNF683,HNRNPR,0.11671241945491755
TP73,KPNA6,0.11665838672218676
RUNX3,PLPPR4,0.11663601510484342
MTF1,NDC1,0.11663256970719985
TFAP2E,CDK11A,0.1166166493626223
E2F2,FPGT,0.11660362962540112
TFAP2E,NFIA,0.11649954218667927
NFIA,FOXD2-AS1,0.1164062541042291
POU3F1,SRRM1,0.1163969718624072
NFYC,RPL11,0.11638119523304997
ZNF684,GPR157,0.11637463809820456
MTF1,KANK4,0.11630782226840607
NFYC,MYCBP,0.11626881717402146
GMEB1,LINC01144,0.11622116941169226
ZNF691,SDHB,0.11617224545755882
TFAP2E,UBR4,0.11591350757063819
ID3,PAFAH2,0.1159109744772929
FOXJ3,SYTL1,0.11587955350959828
FOXO6,TCEA3,0.1158479225022989
FOXJ3,PRDX1,0.11583739547914161
MTF1,GCLM,0.11575886850559017
ZNF684,STK40,0.1157470050957627
FOXO6,MAN1C1,0.11572003277831863
ZNF691,AKR7A3,0.1156897842671611
ZNF683,CASZ1,0.11567860148699327
NFIA,SLC16A1,0.11565651563328619
FOXO6,PPIE,0.11565455780964064
GFI1,BCL2L15,0.11565292451093914
ZNF684,VAMP3,0.11558080445981343
POU3F1,DVL1,0.11556554302230984
GMEB1,GNG12-AS1,0.11550996971967746
ID3,LRRC8B,0.11550354146865151
ALX3,ATG4C,0.11539312303403348
GFI1,SLC66A1,0.11531046697043631
MTF1,SLC6A9,0.1153003574248707
GLIS1,KYAT3,0.115209299495489
ZNF684,DENND2C,0.1151898299455005
TFAP2E,DMAP1,0.11517238202225041
ENO1,AGO4,0.11515599376121415
NFIA,CA6,0.11507586353813551
HES4,DLEU2L,0.11503848153797153
ZNF684,SRSF4,0.1150339746063218
NFIA,GSTM3,0.1150279038455285
MTF1,LINC01562,0.1148665088520622
TFAP2E,AMY2B,0.1148568853160161
ZNF684,DVL1,0.11479754359121946
RUNX3,SH3GLB1,0.11474864172989185
E2F2,LINC01781,0.11471455113903652
TFAP2E,CAMTA1-DT,0.11470377102452751
E2F2,RNPC3,0.11468345029627534
ZNF691,UTP11,0.1146740889539256
FOXO6,GBP2,0.11447149675406161
ZNF691,RUNX3,0.11442008981296736
FOXO6,GBP3,0.1143961834302079
GFI1,EVI5,0.11438607698624653
HES2,DPYD,0.1142795600025544
ID3,CACHD1,0.11426784838033718
ZNF691,AZIN2,0.11426478615886768
HES4,ZBTB8A,0.11421678206328796
GFI1,MAST2,0.11417972730647195
TFAP2E,RTCA,0.11413391989742085
TAL1,STXBP3,0.11410051642056832
GFI1,SLC35D1,0.11404572615149221
ID3,TRIM33,0.11400564730704014
ZNF691,SLC9A1,0.11398934078742892
NFIA,TRMT13,0.1139743501013805
HIVEP3,DEPDC1,0.11396053224557157
E2F2,INPP5B,0.11391083231477109
ZNF683,RHOC,0.113869583630936
NFIA,RIMKLA,0.11381045922479148
ID3,ZSWIM5,0.11376412241021745
TFAP2E,LRRC7,0.11367194110928217
GFI1,FUBP1,0.11365357957847305
GFI1,USP48,0.11364957099812253
TAL1,DMAP1,0.11360879953053245
RUNX3,HOOK1,0.11358966922584343
ZNF691,FAF1,0.11351190176489545
TP73,KYAT3,0.11350545970215786
ID3,LINC01708,0.11346554276992983
ID3,GBP4,0.11344811614718142
TFAP2E,LINC00339,0.1133784187176261
ID3,UQCRH,0.11334131159354108
ZNF684,LRRC39,0.11327747226422524
TAL1,SFPQ,0.11327645083937479
ALX3,PIGK,0.11323597869843124
FOXJ3,DRAXIN,0.11319165890897763
HES4,LINC01355,0.113156240032518
YBX1,DENND2D,0.11302970472675794
POU3F1,AK5,0.11300849015402198
MTF1,LINC01768,0.11300505647398068
TFAP2E,CRYBG2,0.11295264541426958
PAX7,ELOA,0.1129455300386587
FOXD2,PRKCZ,0.11291108833481552
ID3,SDF4,0.11290399731339638
HES4,KCNA2,0.11281049388209073
NFIA,LRIG2-DT,0.11278984292543838
ZNF691,TM2D1,0.11277176230422366
GMEB1,OPRD1,0.11265469293188435
RUNX3,RNF220,0.11263151941045654
NFYC,KCNA3,0.1125213672180656
ID3,RBP7,0.11240721202205162
TAL1,MTHFR,0.11237517471154705
ZNF684,LRIG2,0.11235883586929063
MTF1,LINC01357,0.11234343204010624
ZNF684,DCLRE1B,0.11218668882291563
GFI1,DBT,0.11217756705469883
NFIA,BCAS2,0.11212235518939218
ZNF683,ARID1A,0.1120963797025122
MTF1,CCDC18-AS1,0.11207640563740237
E2F2,BSDC1,0.11207050268192216
TAL1,PEX14,0.11204042344260608
FOXO6,WDR77,0.11202906771130922
ZNF691,NASP,0.11193935386720466
GLIS1,SELENON,0.11190923822231011
ZNF684,SYTL1,0.11190793530409097
FOXO6,ATAD3B,0.11183705596447631
PAX7,DRAXIN,0.11183643285985427
ZNF684,AK2,0.11181105763060542
HES4,PIK3CD-AS1,0.11180707890637592
TFAP2E,AP4B1,0.1117784099538125
TP73,NOC2L,0.11176477864452924
GLIS1,WDTC1,0.1117564939895823
ZNF683,ZMPSTE24,0.1116798012148317
FOXJ3,PANK4,0.11163707309046883
ZNF684,AZIN2,0.11156921777769478
TFAP2E,GSTM4,0.11155979866998628
ZNF683,ZRANB2-AS1,0.1115308313004626
POU3F1,ZMYM4,0.11148681500607106
POU3F1,ZNHIT6,0.11142653001433474
PRDM16,KHDRBS1,0.11138961166551091
ZNF683,LINC01128,0.11129677520023071
HES2,SH3GLB1,0.11127189550265396
MTF1,LINC01226,0.11115559534301209
ENO1,DIO1,0.11114869111726151
TFAP2E,DCDC2B,0.11096248205287593
NFIA,A3GALT2,0.11091620302729603
ZNF683,RTCA-AS1,0.11091202462071845
ID3,IFI6,0.11090106721530653
ID3,FBLIM1,0.11087188503428433
ZNF691,GBP4,0.11085437863946823
MTF1,PLPP3,0.11085408989482465
POU3F1,PIK3CD,0.11084190656151789
ZNF684,SLC25A33,0.11082371380177809
ZNF691,HIPK1-AS1,0.11079800928690642
ZNF683,SLC25A33,0.11075746345444314
ID3,KHDRBS1,0.11056819290191305
TFAP2E,LRRC47,0.11051521316835702
GFI1,SRRM1,0.11048433486524584
NFIA,CRYZ,0.11046915705805116
RUNX3,FAM151A,0.1104522694818195
GMEB1,CELA3B,0.1104459136206415
NFIA,PAX7,0.11040218189510198
NFIA,SCNN1D,0.11033724839290524
ZNF684,TAF12,0.11027930566462255
NFIA,ALPL,0.11025653158259084
GLIS1,GBP3,0.11025197170197996
TFAP2E,NPPA,0.1101659366023091
GFI1,MDS2,0.11015443950107182
NFIA,SERBP1,0.11014832046069147
ZNF683,GPN2,0.11013308888816348
ZNF683,CYB5RL,0.11008889993095962
HES2,SCP2,0.10993477195908065
ID3,MUTYH,0.10990347752223059
TAL1,ZDHHC18,0.10975255597491826
ZNF691,UBR4,0.10971894502498232
ZNF684,PDPN,0.10971535920205167
ZNF691,KLHL21,0.10965813536349561
FOXO6,USP24,0.10965667770298104
ZNF684,EBNA1BP2,0.10959046106507767
MTF1,C1orf141,0.10957283920202035
ZNF691,AGO1,0.10956086238528139
YBX1,C1orf127,0.10943630291711325
NFIA,MED8,0.10943062839443969
ALX3,SPEN,0.10942986727286831
TP73,LAPTM5,0.1093203543234288
MTF1,SYT6,0.10931136747905998
ID3,SELENON,0.10926904470286297
GFI1,HIPK1,0.10923981226827509
ZNF683,MYSM1,0.1092329166954876
ZNF683,TTC39A,0.10922256960476599
MTF1,PALMD,0.10919822108712281
TFAP2E,TAF12,0.10919483975045134
MTF1,MCOLN2,0.10916248100820952
ZNF691,DDOST,0.10914330769564161
RUNX3,UBE4B,0.10903844218417565
ZNF683,DENND2C,0.10896195364719918
FOXO6,MUTYH,0.10894105764145606
TAL1,SPATA1,0.10890389837613551
FUBP1,VAV3-AS1,0.1088351768626854
ZNF683,STX12,0.10875072062223526
ZNF683,EBNA1BP2,0.10867317775129254
TFAP2E,LRRC8C,0.1086502544505089
PAX7,UBR4,0.10862611119517009
ZNF684,RBMXL1,0.10861362531165529
ZNF683,SLFNL1-AS1,0.10858443537044207
HES4,ZNHIT6,0.10852515482394251
ID3,PINK1-AS,0.10848704026019658
ZNF691,LINC01772,0.1084842632700833
PAX7,RSBN1,0.10844472312969508
HES2,PITHD1,0.10837320019415136
FOXD2,MRPL20-AS1,0.10835992131600998
FOXO6,PRPF38B,0.10828760153729526
NFIA,LINC02606,0.10827484880623264
GMEB1,HIPK1-AS1,0.10823610526216929
NFYC,MICOS10,0.10816588521617339
ALX3,LYPLA2,0.10810242904017936
TP73,THRAP3,0.10791078265940027
MTF1,TTLL10,0.10786978437643038
ID3,ST6GALNAC3,0.10783398546561228
YBX1,ZBTB8B,0.10781646608899342
PAX7,NBPF3,0.1077874936459879
ZNF683,DHDDS,0.10765836023046141
ZNF691,DEPDC1,0.10764052382522742
GFI1,CYP2J2,0.10760884701248767
PAX7,DRAM2,0.10757591353021312
YBX1,C1orf146,0.1075428940057717
ID3,SIKE1,0.1073125868642355
ZNF691,LINC01768,0.10728642836779612
HES2,ENO1,0.10724764425258868
ZNF691,EMC1,0.10724548849766913
ZNF684,BCAS2,0.1070934334704775
ZNF683,RER1,0.10701290511836933
PAX7,ZNF684,0.10691646473660425
TFAP2E,ZFP69,0.10684546572758195
HES4,GFI1,0.10680838894744274
HES4,MRPL20-AS1,0.106781585173091
E2F2,NPPA,0.10676574340325315
TP73,EMC1-AS1,0.10670075623731892
GFI1,CCDC30,0.10668301235250857
GFI1,TCEA3,0.10660733364265924
HES2,WDR47,0.10658878602440021
ZNF691,RPS6KA1,0.10650078394535117
FUBP1,BTBD8,0.10644888270512497
PAX7,ECHDC2,0.1064478954315926
ZNF683,NADK,0.106445424344141
FUBP1,RSPO1,0.10643965971868491
ID3,TMCO4,0.10640691552038987
ID3,EVA1B,0.10637351136559119
NFIA,KANK4,0.10623492286111576
GMEB1,LINC01707,0.10623427537775273
NFIA,IL23R,0.10617035403351179
HES4,NBL1,0.10615240779951964
E2F2,GSTM4,0.10611274806416812
FOXO6,TUT4,0.1060718945147511
ZNF684,TTC34,0.10605659895285198
NFIA,ACADM,0.1060143040501562
ZNF684,UROD,0.10600297452355606
GMEB1,TMEM52,0.10597721738116085
ZNF684,KCNC4,0.10588681825616225
ID3,BTBD19,0.10587169815265503
ALX3,ZFP69,0.1058511243994409
GFI1,LINC01709,0.1057810538957483
GFI1,SRSF10,0.10575133807349353
ZNF684,ATAD3A,0.1057322529244097
YBX1,ADGRL4,0.10571700896715812
TFAP2E,HYI,0.10566677101959997
ZNF691,LRRC41,0.10558277675504939
MTF1,TNFRSF9,0.10552489781843065
GMEB1,BCL2L15,0.10551668212794076
TP73,NECAP2,0.1055166390826692
HIVEP3,CLIC4,0.10549911779399777
ZNF691,MED8,0.10541232060132712
GMEB1,SSBP3-AS1,0.10534355421830176
GFI1,IFI44,0.1053078322129761
ZNF683,MTF2,0.10525828995868443
TFAP2E,PRMT6,0.10513275602151452
MTF1,MATN1,0.10512680534722657
PAX7,DFFB,0.10507153024332985
ZNF684,TMCO2,0.10506816393928407
GMEB1,C1QC,0.10501123738356555
HES4,SLC35E2B,0.10495746676051994
HES4,KDF1,0.10495333149071957
ZNF691,AGMAT,0.10494787149424507
ZNF684,CD101,0.10493511785869003
FOXO6,CD58,0.10493484587179162
GMEB1,EPHX4,0.10488929710307864
POU3F1,DIO1,0.1048867083965484
HES4,LINC01786,0.10479791289307155
PAX7,LMO4,0.10475916723657873
GFI1,PADI2,0.10475370897250859
ZNF683,INTS11,0.10473789813437581
GLIS1,ELOVL1,0.10472131445423041
TFAP2E,HDAC1,0.10471835184037205
ZNF691,LINC01135,0.10467890818339938
ZNF683,TMEM69,0.10466540549529696
GFI1,LSM10,0.10464093059126481
ZNF683,EFHD2,0.10462316983174078
GFI1,CD53,0.10462313304710641
FUBP1,LRRC38,0.10461663211884797
ZNF684,CAPZA1,0.10459608975003364
TFAP2E,CLIC4,0.10454634227568511
TFAP2E,ZNF326,0.10453422186274308
ZNF684,AJAP1,0.10452410324282456
ZNF684,RCAN3,0.10447876791250008
ZNF691,IL12RB2,0.10440448715547705
ZNF684,AGO1,0.10438476797830638
ID3,RCC1,0.10434329576687114
GLIS1,AP4B1,0.10431839470401502
ZNF691,MTF1,0.10424069810490565
GMEB1,DHRS3,0.10422014433350962
FOXO6,LRRC7,0.1042166960874012
GFI1,CAMTA1-DT,0.1041617243042216
MTF1,LINC01781,0.10411585253128708
NFYC,S100PBP,0.10411564676571616
ZNF684,SHISAL2A,0.10409545762379814
ZNF691,CROCC,0.10405829527640886
TFAP2E,BMP8A,0.10395182456067499
ZNF684,CDA,0.10383692495891043
GFI1,NPHP4,0.10382514239582062
RUNX3,STXBP3,0.1037728504916196
FOXO6,PPP1R8,0.10375067650051056
E2F2,CDC42-IT1,0.10366508867949752
E2F2,SCMH1,0.10360771145613723
FOXJ3,TAL1,0.1035795697712891
TFAP2E,CTH,0.10357481083755576
ALX3,AP4B1-AS1,0.10349974447725517
ZNF683,PTGER3,0.1034808915987052
HES2,BSDC1,0.10343038950006518
NFIA,ADORA3,0.1034302785377578
POU3F1,TNFRSF1B,0.10335011378713621
ID3,DAB1-AS1,0.10334732817442317
TFAP2E,DDI2,0.10332476643606348
GFI1,TRIT1,0.10329250506246616
ZNF683,LRRC8D,0.10327197240903138
TFAP2E,AKR7A3,0.10324958040229215
TFAP2E,PHC2,0.10324288629233867
RUNX3,GBP6,0.10323146335831583
GFI1,MFSD2A,0.10321384548205495
ID3,TTLL10,0.10320780239916234
YBX1,DPYD,0.103131686312571
ZNF691,PARK7,0.10312316371236999
NFIA,CHD5,0.10304987154902065
FOXJ3,CLSPN,0.10299105405261191
GFI1,EIF4G3,0.10297175832369344
GFI1,SZT2,0.10294306544728449
HIVEP3,LPAR3,0.10289185068642956
NFYC,C1QTNF12,0.10288264070665847
ID3,ZMYM4,0.1028399978791997
E2F2,CCDC18-AS1,0.10282291336824492
TFAP2E,MROH7,0.10279388028952548
TFAP2E,CTBS,0.10278269037304073
FOXJ3,B4GALT2,0.10274923455251718
YBX1,PTAFR,0.10270236683461928
NFIA,FNDC10,0.1026917824758817
FUBP1,OLFML3,0.10261229488809827
GLIS1,STXBP3,0.10255476681988462
ZNF691,RHD,0.10249987590922267
MTF1,SASS6,0.10244065475991329
NFIA,HMGN2,0.10241011748942745
POU3F1,ITGB3BP,0.10239020862065501
ALX3,IFFO2,0.10226602386170745
TFAP2E,SRSF11,0.10214401747535153
NFIA,RAP1GAP,0.10213201979577498
HES4,RCC1,0.10210515185604033
ZNF691,AKNAD1,0.10209567141330815
ID3,MFSD14A,0.10208107183329981
E2F2,GBP2,0.10202885678786025
POU3F1,EFCAB14,0.10201194953951377
GFI1,DNAJC6,0.1016291115245837
E2F2,LINC01135,0.10157369689642627
E2F2,CELA2B,0.10153704953209358
FOXD2,RBBP4,0.10148295384782337
RUNX3,NFYC-AS1,0.10145446648083967
HES2,LINC01725,0.10141815904890908
NFIA,CELSR2,0.10138752333246323
ZNF684,PRXL2B,0.10131784003619183
TP73,DRAM2,0.10129946864032928
MTF1,PRDM16,0.10128958999314053
ALX3,ADGRL4,0.10128508671486018
HES4,WNT2B,0.10127894285503973
TAL1,UBE2J2,0.10126945956252663
HES2,CD2,0.10124573706925288
MTF1,SRM,0.10123741178271099
GMEB1,TNFRSF4,0.10123502372255716
PAX7,GBP3,0.10123217708667939
NFYC,CLSTN1,0.10119487539343723
NFIA,USP48,0.10114824017834252
POU3F1,ECHDC2,0.10114545546903356
ZNF684,VWA5B1,0.10112169948225072
FOXD2,INTS11,0.10107405527601103
TFAP2E,CPLANE2,0.1010298211930233
ID3,EXOSC10,0.10099479913677561
FOXJ3,ALX3,0.10098869476885626
GMEB1,LINC01786,0.10090665515687296
ENO1,CSMD2,0.10088612797351275
ZNF684,SLC16A1,0.10085299406016562
HES4,LEPR,0.10079168845220932
TFAP2E,SORT1,0.10073354396964326
GMEB1,LINC02801,0.10071048384813676
TFAP2E,CD53,0.10070885134579513
ZNF683,SNHG3,0.10069839825705738
POU3F1,ISG15,0.10067654959099048
ZNF683,ZSWIM5,0.10065645995305647
HES4,TGFBR3,0.10065538030806023
HIVEP3,ANKRD65,0.10049391632592203
ZNF683,PADI4,0.10047251810260852
PAX7,SRRM1,0.1003768570009108
FOXD2,CRYZ,0.1002983052627288
PAX7,KYAT3,0.1002850520557472
NFIA,AJAP1,0.10019628477148722
GFI1,DVL1,0.10009974837364534
ZNF683,THEMIS2,0.10009929528956282
ZNF683,PKN2-AS1,0.10009912619552033
E2F2,C1orf50,0.10004283704960579
POU3F1,AGL,0.10002651268030328
HES4,OVGP1,0.10001715079641718
PAX7,GPATCH3,0.0999778373751274
HIVEP3,LINC01141,0.09987479614600858
ALX3,TOE1,0.09982683051099406
ZNF691,CDCA8,0.09980335227380885
TFAP2E,CEP104,0.09963475302709407
NFYC,HES2,0.09957939373234939
TFAP2E,CLCN6,0.09956043497710433
RUNX3,MROH7,0.09955675420029494
GFI1,CAMK2N1,0.09952515638057323
HES4,RAP1GAP,0.09941855343894486
ZNF684,PADI2,0.09936966708742073
NFIA,TEX38,0.0993396103092334
TFAP2E,DLEU2L,0.09931394837425062
FOXJ3,UTP11,0.09924898957435035
FOXD2,AKIRIN1,0.09924674615944798
ZNF691,CCNL2,0.09923510335998463
TP73,MTF2,0.09916878439493555
TP73,CDC42,0.09912436257178045
TAL1,MYCBP,0.09910060797926662
ZNF683,LRRC8C-DT,0.09907080852441709
ID3,TSSK3,0.09901170283433333
TFAP2E,PTAFR,0.09894779516975528
TFAP2E,TRIM62,0.09891872908411672
HES2,GPBP1L1,0.09890824822378567
ZNF684,CDC42-AS1,0.09885476098429583
ZNF684,RPAP2,0.09885075482111755
ALX3,PRKCZ,0.0988159088159474
ZNF683,MICOS10,0.09880483381007614
GMEB1,LRIF1,0.09878415189410716
NFIA,RCC1,0.09872030160243876
HES2,ZBTB48,0.09869652139105349
ZNF683,RPL11,0.09867424817543441
ZNF684,MICOS10,0.0983435017997351
HES2,RSBN1,0.0982720531236431
RUNX3,PTCH2,0.0982410238904581
ZNF691,UQCRH,0.09824064967646878
GFI1,MED8,0.09821316755397977
GFI1,TXLNA,0.09818561398936561
GFI1,SESN2,0.09818044117365204
ID3,MFN2,0.09817762091882688
ZNF684,AGO4,0.09811387340841578
E2F2,MMACHC,0.0980672378587169
E2F2,H6PD,0.09801847428702753
ID3,LINC01134,0.09799128103470485
GFI1,ECE1,0.09799001527905513
FOXO6,DOCK7,0.09796908206851536
RUNX3,PLEKHN1,0.0978454766834005
PAX7,TMEM59,0.09781681691687527
ALX3,DHRS3,0.09781345324115247
FUBP1,EPHX4,0.09779950706170071
ZNF691,LRRC47,0.09777799155460766
POU3F1,MKNK1,0.09772487454549196
HES2,SSBP3,0.09768784399078456
HES4,RBM15,0.09765982645809215
NFIA,CASQ2,0.09765578146737963
MTF1,LINC01765,0.09764201998977391
TFAP2E,ELOVL1,0.09753759663443436
ID3,FOXO6,0.09743410111497482
PAX7,TAF12,0.0974304017553904
TFAP2E,PUSL1,0.09740880037389935
ZNF683,FPGT,0.09736225093528939
TFAP2E,PPT1,0.09734444291156828
ZNF691,SZRD1,0.09727518581293897
ZNF684,BEST4,0.09722006658325874
ZNF691,MAP7D1,0.09717986376946149
ID3,SMIM1,0.09715563583695062
TFAP2E,ATP6V0B,0.09711198813348092
ID3,MYOM3,0.09706935894527507
FOXO6,SLC44A5,0.09702404800250149
NFIA,GADD45A,0.09701831967099454
PAX7,NECAP2,0.09694448578261954
FOXO6,CAPZA1,0.0968751162416823
ID3,WLS,0.09670171184622173
ZNF683,AGMAT,0.09666967033068939
HES4,SASS6,0.09666584320259324
GFI1,ZNF644,0.0965175341595422
NFIA,CLSTN1,0.09651409302942397
FOXJ3,TMEM53,0.0965026140250742
ZNF691,UBE2J2,0.09645257418319629
GFI1,GSTM3,0.09644208459557542
GFI1,TOE1,0.09635316067809094
TP73,ACADM,0.09629221930281451
GLIS1,RNF11,0.09626150957578421
ID3,EBNA1BP2,0.09617085305871537
ZNF691,CRYBG2,0.09613029633294544
E2F2,AGO4,0.09612872458228709
TP73,LRRC41,0.09611642045477431
ZNF683,C1orf162,0.09606234239606123
GFI1,PIK3CD,0.09603636283933248
HES2,TRNAU1AP,0.09602517648424247
E2F2,CCNL2,0.09600210966975344
PRDM16,ODF2L,0.09597455315041635
FOXO6,ATP1A1,0.09594489469443776
TP73,SDHB,0.09591828363223363
ZNF683,NPPA,0.09591229841310057
GFI1,MROH7,0.0959054817538451
ZNF691,RTCA,0.09589949092849252
HIVEP3,LINC01677,0.09588137731668989
ZNF683,CD101,0.09585464291656141
FOXO6,CMPK1,0.09585102887949434
PAX7,SLC25A24,0.09584195458044945
FUBP1,DMAP1,0.09579628692970539
ZNF691,MKNK1,0.09571845702171095
GMEB1,MXRA8,0.09570023116641642
NFIA,LINC01786,0.09569849332037396
ZNF691,LINC01362,0.09567622458764426
HIVEP3,PTAFR,0.0956544391029853
HES2,RLF,0.09563308923969124
GLIS1,DHRS3,0.09561571896898088
FUBP1,ALX3,0.09558943641391392
NFIA,PPCS,0.09557496425990977
ZNF683,CLSPN,0.09552839471745427
HIVEP3,PRDM2,0.09551886747392581
ID3,UBE4B,0.09549064700880042
ZNF683,SORT1,0.0954693935457182
ZNF683,SYDE2,0.09545099765339624
RUNX3,ELAVL4,0.09542467823918951
ID3,CELA2B,0.09537087839033144
FUBP1,HPDL,0.09529416606832954
GLIS1,SMPDL3B,0.0952191286398683
ENO1,LINC02810,0.095207405813513
ID3,MTOR-AS1,0.09519090904653882
FOXO6,KAZN,0.09518329337696137
ZNF691,PTGFR,0.09516933588244493
HES4,KANK4,0.09515922444588759
TFAP2E,RAB3B,0.09502342066119376
HES4,VAV3,0.09485581461317323
GFI1,IFNLR1,0.09484754859655208
FOXJ3,SSX2IP,0.09482821805783188
TFAP2E,UBIAD1,0.0948088327650492
ZNF691,HES2,0.09476409837338307
TFAP2E,GPN2,0.0947227814874309
ZNF691,NFYC-AS1,0.09455757231495536
ZNF683,NOL9,0.09438519969200206
ZNF683,STRIP1,0.09437138188805694
YBX1,BTBD19,0.09436349315607913
ZNF684,TTC39A-AS1,0.09430464611927529
ALX3,GMEB1,0.09430400032853735
HES4,BRDT,0.09429755448758136
E2F2,CDC42-AS1,0.09428444017829475
RUNX3,PSRC1,0.0942668318053304
NFIA,DRAXIN,0.09426469803153925
NFIA,NRAS,0.09421145501715211
TFAP2E,ID3,0.09418578950851944
NFYC,PTPRF,0.09414986915052846
NFYC,TNFRSF18,0.09411513326661944
TFAP2E,PIGK,0.09409302726509967
ZNF683,DPH2,0.0940797730581103
ALX3,RTCA,0.0940635564753662
MTF1,LRRC8C-DT,0.09396260952210178
ZNF683,EFCAB14-AS1,0.09393136853640409
JUN,BEND5,0.09392549217238144
NFIA,AK5,0.09391650693127836
ALX3,SKI,0.09389716561686645
GLIS1,SZRD1,0.0938845263121587
GFI1,LINC01765,0.09386947623664779
ID3,NCDN,0.09380796457899962
HES4,PHF13,0.09375530621704756
TFAP2E,ZNF691,0.09370999326300479
FOXD2,IFFO2,0.09368953285992374
HES4,MROH7,0.09366878993104892
GFI1,KDF1,0.09366745123444349
GFI1,GBP1,0.09361936015792675
TAL1,AMPD2,0.09361862419903379
E2F2,CTTNBP2NL,0.09360736266129825
ZNF691,HPCAL4,0.09358262963880291
ID3,PHTF1,0.09357514356723459
TFAP2E,CMPK1,0.09356018493657066
GFI1,DEPDC1,0.0935181295364908
HES2,EVI5,0.09344099636253969
ZNF683,MYCL,0.09343896111309534
FUBP1,VWA1,0.09340758151258668
ZNF683,ATAD3C,0.09338640112589018
ZNF684,PRDM16,0.09337494300300644
ZNF683,GPX7,0.09336813085808772
