"","SAMd027124354ce","SAMbf1a3ae828e6","SAM2e9ac0b1b250","SAM30b5c6c54cf7","SAMd35318127278","SAM560f23d6a3ad","SAM73663ee4a96e","SAMc2a1820d4e6b","SAMe1eb5d988760","SAM8a1b0e02ee42","SAMd7d57ee3a863","SAM065890737112","SAMb470eb8f04be","SAM203dcf14f927","SAMd3bd67996035","SAMd3601288319e","SAM670649e105b5","SAM3b15b4c6311d","SAMeaa477a5384b","SAM25510f300d79","SAM771445e92421","SAM6f2a102a99df","SAM6ff654a20f98","SAM31d9176e11fb","SAM572f19794c96"
"MAFK",-1.07822942908792,-0.572936652723064,-0.491463121385532,-0.152992628878148,-0.257754105758431,-0.487179668678101,-1.11276384949654,-0.552725844211174,-0.57022849291735,-0.369148044512632,-0.0359916642041119,-0.426630965560084,-0.394955028143672,0.0805570567650025,-0.555561006970247,-0.00858824211975125,-1.0408113899362,-0.778616879469046,-0.446216310111311,-0.503852438729696,-0.295074766224518,-0.0537523774634127,-0.922223302110584,-0.617684643782866,-0.225980184329035
"MAML1",0.855186493730647,1.46739902872141,0.761161722753082,1.30350822285462,1.99192093618634,0.957705631894851,1.23967619868847,1.97056841880823,1.2674594703924,0.633777318630673,1.16546190246519,1.04907162222161,1.38016816368298,1.09753126978151,1.37858620700942,1.41082290964542,1.27552081231238,1.08562873825079,1.15646808542745,0.696876193022621,1.70175634796623,1.09759287425183,1.40873025426631,1.41875281921835,1.28518901510252
"MAX",0.342584004100126,0.819920149953997,0.918234594796984,0.297106290309269,1.06203453560402,1.4794507334624,0.406687084125536,0.645757698277006,0.593178704885371,1.16755802814194,1.0892914531527,0.90386580264379,0.731535562331353,0.978514981740301,0.917650646198056,0.74817586145587,0.439378590942038,0.0621374429456688,0.673476006635129,-0.216826387481681,0.595905201766339,0.513833437354341,0.193973192791005,0.129234512893085,0.841853527223346
"MAZ",-0.322371727455487,-1.59150840394586,-1.1781312301333,-1.4791875917013,-0.929060002217487,-0.276279150474784,-1.24243514063227,-1.15307775968072,-0.990963227161842,-1.40883795367942,-0.794873655708854,-1.33802347001881,-1.2880121603691,-1.38245961283945,-1.0282414824955,-0.950577237701414,-0.517572978114784,-0.750251594411268,-1.22177553030792,-0.672736171429119,-1.27707976412648,-1.21487790060666,-1.44175607549176,-0.874455145248286,-0.67641444601014
"MBD1",1.00268704938068,0.278690815677696,1.05435371198106,0.576043202473652,1.467441648852,0.936471866589766,0.839530664860996,0.940170586930062,0.635363654962627,1.6629124675298,0.204447662935985,0.810663178548127,0.824113238160612,0.874183129690107,0.587203024378332,1.19011632436831,1.58432984547571,1.88721646204342,0.87776887377793,1.2354961401529,0.57646399393453,0.906372988043298,0.636185405113842,1.28069421783059,1.39526879574346
"MBD2",0.629829029934812,0.803998017343586,0.683317992426715,0.483616957158548,1.15238747656947,0.718350235297874,0.356832658769147,0.549626924693887,0.499005351538705,1.3236100092213,0.566036925310958,0.735903809374296,0.196378726510377,0.819459074382893,0.901651406562458,0.767838407549355,1.23591437873518,1.54305363995462,1.17344109209752,0.93206239602101,0.0709884324711801,1.26542327215339,0.589447592787907,0.717433866911519,0.554892034046516
"MECOM",0.451969298596335,1.22436032695962,0.790300074954468,1.06320408509879,1.62302401688939,0.741736874946513,1.33050782686266,1.65814603470527,1.45867590807119,1.37563386294018,0.410239370238942,0.992854423777631,1.50733272700586,0.927961482120458,0.798571584562043,0.916476053730394,0.769189140686265,0.204668056365669,1.19420540153548,0.852092083295487,1.51795576255477,0.96748042186952,1.61337949031541,1.33395423218396,0.878812009998557
"MECP2",0.746766002097805,0.421643848053063,0.901529034774604,0.092840441628641,0.571907414721935,0.415158437881431,0.625364209911669,-0.320283694931394,0.0671576303877818,1.16927835046893,0.528715948989878,0.589654817709378,-0.0429188995213155,0.781653291538622,0.677673899318713,1.03358766096878,0.629449719853001,0.78762122120706,0.772409625473544,1.151994129982,-0.12842516623961,0.819017169632519,0.159922432859977,0.488834641395722,1.63381643146918
"MED1",-0.438238774463514,-1.01157061733705,-0.53874875818807,-0.431622171293259,0.62773912944791,-1.09697959510787,-0.703185977564986,-0.199715476241066,-0.694151697349673,-0.684633001650502,-1.41013984717128,-0.120908646353622,-0.222911366249183,-1.28843024210384,-0.401646143391799,-0.982199173910397,1.06242215239174,-0.053714143886699,0.0716075328608415,0.0365125895597604,-1.24007551983076,-1.26198201614971,-0.499168410347801,-0.0693255534733284,-0.25911518285204
"MEF2A",-1.3013038263662,-0.554642017352629,-1.63005279062258,-1.06556636090482,-2.47963639369851,-2.51404771557117,-1.76482282096875,-0.807023921941339,-1.22003412848544,-2.0618387668845,-1.185322500576,-2.52627156392794,-1.6107941926711,-2.06035767178324,-1.97403916825032,-1.97959372982419,-0.785256084072576,-1.99652232256185,-2.07356295269497,-1.67166599918427,-0.497373665058541,-1.40386926220333,-1.2375741705847,-1.75671131780755,-1.69611249922211
"MEF2B",-1.39590380246444,0.151654535461735,-0.533117432104536,-0.973020676881078,-1.19734540259192,-1.46926882886209,-0.487836477385245,0.153242842604284,-0.0116502999616595,-0.886704026461539,-0.691150334682583,-0.875271667884191,-0.638140038033868,-0.0134838323034988,-0.87417757202636,-1.19852088583607,-0.473152322908634,-0.882576708243999,-0.551757298342054,-0.655781147213795,0.239783709423458,-0.50909346792097,-0.0867496611748155,-0.924324397533731,-0.673094088649832
"MEF2C",-1.54713192183203,-1.65481034293522,-2.63589959784558,-2.27465505775088,-2.06718225797698,-2.12396649267167,-2.25301451719669,-1.62133899884137,-1.54058370052389,-1.40175915393454,-2.23188815469836,-2.2259807727654,-1.99417008857094,-2.60615910756981,-2.27603254686011,-2.43668866381522,-2.03901138387703,-2.34876069563932,-2.10599173502619,-2.57507477579539,-1.22057421425142,-2.58046885126562,-1.68357160695762,-2.52259136895423,-2.55204099866928
"MEF2D",0.649044877795658,0.940226158529291,0.379665137533151,0.745832929367179,0.103462202753698,0.307067062186668,0.541420202189719,0.697595052703922,0.478146137926376,0.236318723752283,0.723464473501307,0.0989989508948206,0.470566207869113,0.29751701717974,0.162384287194207,0.174606240116185,1.06071798868846,0.751368246559256,0.377262625611424,0.406264604887305,1.24645533713062,0.414206387822846,0.863443383012479,0.0609335851595926,0.321234865683539
"MEIS1",-0.818623311659147,-1.10051492743553,-0.726839810114383,-0.48584176732844,-0.535507976930206,-1.28750963230644,-1.03197668187956,-0.561172999895359,-0.570565111517259,-0.204067225727746,-1.26234113410195,-0.761822768210723,-0.603893923358552,-0.919814836994348,-1.2784522930639,-0.835902643125915,-1.3367072920016,-0.957783220732899,-0.784651386095628,-0.84544277103395,-0.69988027182345,-0.676875469928035,-0.859078742356746,-0.864723511644244,-0.551791832662065
"MEIS2",-0.908991086617728,-0.465553594021471,-0.129625201080955,-0.201287362969265,0.949726075922828,-0.251465025723659,0.152092252482539,-0.62839272341408,0.262491013882366,0.693417746647283,-0.353202572578618,0.339483422567577,0.025245764428637,0.882534573755685,0.150167542279831,0.420137854545175,-0.293764779233299,0.0438224514318157,-0.347359060233358,0.666893364686731,-0.853932722039502,1.17970161738418,-0.225891442606923,0.0533029203609761,0.149644188317669
"MEOX1",-0.58969050687714,0.45703454792229,-0.492756015947785,-0.462652910334565,0.263845951259589,-0.400718872692842,-0.0934576046714857,0.0559233373814943,-0.195610191384484,0.361574634642867,0.216147233651456,-0.112006388150978,-0.156728124139008,-0.0185475159381604,0.0889164326680737,-0.0895324687850215,-0.0276480226131764,0.267896775590043,-0.250382023654767,0.0440437697042472,0.050615657594765,-0.0881852519550074,-0.0297784969568051,-0.582654143179501,-0.486973364498937
"MEOX2",0.123512346866113,0.209050261866422,0.0185530732742774,0.708440854019901,0.89451303985042,0.423243687604781,0.307248682252047,-0.0495705916403216,-0.0621319914416486,0.306377640655434,0.700334661857706,0.685592541647128,0.470356950494011,0.435740349887166,0.108862944932821,0.266104064473649,0.124489549522022,0.819942140852907,0.118897239829845,0.729935573263716,-0.0107633036981115,0.355784156574103,0.490670245685606,-0.0906491340884513,0.624441158439108
"MESP2",-0.227629608466321,-0.772927373544009,-1.37175091821118,-1.66709720093287,-0.0799702660195032,-0.927470187356514,-1.26433201648012,-0.853833625297739,-0.881540074140991,-0.736228999402806,-0.3047051015695,-0.815760389459158,-1.18400977014371,-1.01228427195563,-0.703667318917845,-0.998988114631284,-0.988532783327207,-0.904590172369583,-0.905093239405895,-1.21932414676394,-1.13201960773574,-1.41622357760877,-1.50243945602988,-0.930763857362848,-1.55147550902523
"MITF",-0.147761389417725,0.204056913897193,-0.174509520637447,-0.301340338636868,-0.743936098654283,0.362680794493437,-0.284503041025995,-0.234132658503737,-0.0472060452897593,-1.38571040435643,0.749495678423338,-1.527343387296,-0.634735778445562,-0.544349474819661,-0.51986134199373,-0.301408572493311,-0.419678783877685,-0.435582879666714,-0.707845703080962,-0.770723724323187,0.301954125845293,0.14428112975061,-0.155977514039566,-0.853394969839587,-0.0914630315044644
"MIXL1",1.49707576997593,-0.319248143257642,-0.190247928002386,-0.349450243957765,-0.328194514673236,0.118876654192306,-0.262900919597841,0.0742117803739517,0.119805984435164,-0.273804616616464,-0.441881242480508,-0.204770435492954,0.181551774093144,0.020785109937484,-0.131609916833355,0.21160601754963,-0.164833089618523,-0.440619959150153,-0.260959505702872,0.293407042429915,0.414315230282455,0.936621491844919,-0.0775787724300954,-0.0221577383388549,-0.246969658940165
"MKX",0.763205628271484,-0.659306830474336,-0.321767879966347,-0.857630235377279,-0.692172002766144,-0.687110669675199,-0.853224315941047,-0.553308730166347,-0.560597490659021,-0.899362839717418,-0.125934841414324,-1.00991095047218,-0.424423252983892,-0.720757005217242,-0.708027188977529,-0.896808366750277,-0.774366095013915,-0.225807664266613,-0.728565904722883,-0.663307321602941,-0.0543079564089985,-0.519760376638796,-0.58678425253285,-0.691775553964415,-0.774366270255207
"MLX",-0.0145308046141517,0.141298577333793,0.392257859813806,0.990508865970761,-0.833387784464532,0.174677192638083,0.0203104122677796,0.0346715839471894,-0.177629341750772,0.212949837503245,0.71494335677074,-0.699452958071563,-0.0665803443366592,-0.502037433704156,-0.344572485170794,0.00863855529390851,0.266540502469807,0.437195962077591,-0.179012852285305,0.611914796582964,0.453074876742448,0.383946387911057,0.146391617172232,0.0839514018970471,0.267550263057692
"MLXIP",2.54487324917758,2.50027471623992,2.47819841120179,2.54288764319637,1.49226029718152,2.86317564686349,2.30200954770812,2.90191650875237,2.44824714720743,2.76179735105695,2.5133741076774,1.92068913094889,2.71824219027297,2.45690347109299,2.46996185060503,2.24007298433566,2.2944297154076,2.68242263935308,2.28794472397735,2.55088822356544,2.9760267023986,2.59342860636844,2.47783787892394,2.55447800026623,2.77897833237284
"MLXIPL",0.31707557431515,0.783205830756634,0.568828214514679,0.909010466323092,0.456446324071334,0.913079055418659,0.809947636496405,0.542447831539697,0.495128192474414,0.314928126512631,0.158765321155522,0.705578399282433,0.683390747831042,0.801577633731239,0.790251682799325,0.511511115956424,0.324527921834328,0.122652276641619,1.04086925634283,0.357551529569786,0.361917342850272,0.453144500877685,0.778467361513099,0.391142719642579,0.875822918479132
"MNT",0.15483904100675,0.0101903136022637,0.312170263618733,0.362716872805356,0.546949315760822,0.665036537260112,0.456670095667222,-0.0279466035799661,0.127080491640114,0.761513710498162,0.431622594242679,0.774529908814024,0.354317729080234,0.372907491458814,0.57129860951863,0.513838579133952,0.411886608504185,0.618431870207697,0.536397979410516,0.105595144346076,0.0488915546800915,0.231433978003571,0.0505597051573059,0.570018734646365,0.154186130755762
"MNX1",-1.60582748761107,-1.16915160509574,-0.625132057582497,-1.48829871999573,-0.907411280847072,-1.21850448196938,-1.16315623414872,-0.823515025247991,-0.982895523165464,-1.13714097389902,-0.910055018663887,-1.22918878238462,-1.32173758287223,-1.19164685029654,-1.20851447056655,-0.742874920798374,-0.883500157838131,-1.05015376353097,-1.07448144313017,-0.94141581974273,-0.859206288190904,-0.976744965306865,-1.00561517435381,-1.64037471899597,-0.585260218965159
"MSC",-0.9785465117016,0.242271969918756,0.416298226947134,-0.584963923283897,-0.393698345339212,-0.176815184900424,-0.0342840876319097,0.890601552519693,0.368567839380581,-1.37374711422561,0.318275393750713,-0.244544237769825,-0.197800936131113,0.247944073554293,-0.0155501514775862,-0.491993400791847,-0.274516464864511,-0.604443241243959,-0.2665099778937,-0.992652451257101,0.834936998001379,-0.081729484690821,0.0527957850147529,0.314905101073789,0.507764021352433
"MSX1",0.790461662817655,0.653049082626272,0.645895671998323,0.400365189466107,0.740428155634198,0.618351483008076,1.17534136649783,1.20720100369076,1.081372759839,0.243259169463205,0.430959487154134,0.917285641659753,1.25714208585256,0.685211755365692,1.18156945748383,0.632411580531042,1.0352963219848,0.468167343391462,0.685629421337991,0.473877240468258,1.15502778791463,0.609029418350517,0.944220879643199,1.14355720471058,0.0892405891911964
"MSX2",0.913060242149358,1.7441259473248,1.54593962770625,1.32778493978411,1.05905654773798,2.25989106262031,1.81192843322543,1.32849307681793,2.07473465216906,0.723496601275061,1.65101406761606,1.31935150864875,1.59729353026474,1.56019203847541,1.15340410352252,1.15573593801726,1.97901943386427,1.55655817010695,1.75681971768484,1.57725045113751,1.84602982156903,1.87391871910512,1.46145174365659,1.57961058977152,2.02155949400855
"MTA1",0.744933023230295,0.0106958172270791,0.483086188256377,0.4938387802693,0.415320902237873,0.86479398820104,-0.00254782484557861,0.37601651250271,0.0384506464215253,0.497466941108201,1.26146166287086,0.277661778488182,0.374450795247462,0.222783387802027,0.806336913239711,0.706990783465984,0.063706891857458,1.06893966305473,0.219171094711857,0.583889439889832,0.388933854612728,0.64625151290209,0.442787473878299,0.542036236875482,0.794316666222665
"MTA2",-1.4643357845029,-1.72098483136483,-1.29658473758969,-1.39005485543691,-1.18840890623421,-1.48875693132834,-1.52687190529509,-1.5000302209205,-1.89397025312833,-1.77952689948856,-0.157930128625228,-1.67849246403076,-1.43954249494816,-1.60328614060815,-1.23732270643842,-1.39828619465044,-1.53470915268671,-1.47282147787407,-1.19785921576292,-1.79185454116084,-1.20773293221816,-1.4493462522802,-1.60372918732891,-1.27606598590996,-1.19057293527412
"MTA3",2.77508380039384,2.85240082794857,2.85868793878325,2.53016170284749,2.55478580772583,2.79877595008054,3.0173293019198,2.80947414051425,2.80083832488091,3.06567807617476,1.94691191468637,2.94635951134047,2.60189076900833,2.96549443680977,3.27991021546057,3.09385256059252,3.32520904971873,2.48711368259073,2.82132651245323,2.82843062242039,2.76492951897394,2.98000469148645,2.44461727428121,2.46979753653396,2.61609377539547
"MTF1",1.05537832999647,1.46229425622278,1.8083505565411,1.17205599530012,1.2442252388369,0.785742647525246,0.950604534541802,1.05913477515609,1.01792193086869,0.756182888511185,0.951165091484252,0.59901593533616,0.787977666457682,0.623701125710912,0.48938218902561,1.067866932429,1.40336621544796,1.39765166933874,0.643095876542385,1.11835856981092,1.07733744998396,0.968989714826426,1.40541321068764,0.958437164415812,1.70945377274911
"MTF2",-0.225646015993361,0.140938646195232,-0.27723656744156,0.859417822019129,0.367898776079761,0.625920794226842,-0.526769439205923,-0.889196100172757,-0.53698816683664,0.971446101814668,0.642165688072368,-0.086432144868289,-0.105023920922889,0.566739753503022,0.194201109697413,0.82024824979049,-0.22043455445096,0.419328661135835,-0.11085593594726,0.641960331793577,-0.896273276338653,1.13780755621937,-0.240199525252905,-0.290995446654823,0.231940406722887
"MXD1",-0.0265897049163134,-0.309774131463319,0.545969966423268,0.333493241805661,0.442188875012591,0.160039540935721,0.349559232460404,-0.0226469484633636,-0.124729608803495,0.813347792227755,-0.412660018591966,0.826022132957426,-0.0840492158862046,-0.0157512003546674,0.00430592403152966,0.218255484193732,-0.161100804563916,-0.113390763471683,0.307712260995056,-0.107516994663328,-0.713925931463237,0.190384055723451,-0.308919307392166,0.161501869697144,0.00393233472350023
"MXI1",0.276421671728848,0.126889472330622,0.0557396424411748,-0.0152655133572504,-0.230625914013961,-0.0162828208468007,0.5381790551255,0.1237944254602,0.0992640131680047,0.649412785891614,-0.162338199117827,0.611465454342308,0.235006548695246,0.244313855274654,0.707899791845855,0.434536934116634,0.151386648861452,-0.0810385434768993,0.0879762089194448,0.0892940459055511,0.228813195654549,0.024878611698877,0.377550010131305,-0.098361644149794,0.282799774534327
"MYB",2.19179634637459,3.10471280687166,2.18133014445883,2.58195132193565,2.12780646073811,2.6311037707618,2.4279240195521,3.17791547948297,3.43510005794275,1.34899539785316,3.48410761730128,1.73053848299042,3.30392360016387,3.42688209522671,2.92017807115673,3.33903415780519,3.02737484653733,2.19656563753614,3.04793309574784,2.48314060240883,3.11535714590535,3.0475863025115,2.5898766181331,2.83518416302613,2.94808437177072
"MYBL1",-0.359913885947464,0.409686844351335,0.257820577675242,0.268874857694569,0.897475677328458,0.599995808420621,0.930699512625674,1.24698961391983,0.413400392312444,-0.0558999937829104,0.0435184344168804,0.641361011032831,0.988688456483022,0.235501124511223,1.07412661654233,0.413564751361844,0.477748823234518,0.227231535028365,0.730387144593772,0.403126735388353,0.619137649682205,0.0379077181865472,1.05430658808052,0.353628612046829,0.883861041957144
"MYBL2",1.32051539944468,0.0928187861619503,0.732908598105898,0.913112011166718,0.436689842553926,0.810241380187728,-0.161382185293663,0.197231624934988,0.315550330323402,0.755013412781735,0.717044364140171,0.530151933388954,0.692684453178638,0.09439356059102,0.206827426048717,0.31145217339236,0.15741893200621,1.2545021146101,0.284016346947946,0.222813660385596,0.0344669587536512,0.132777244071057,-0.386862408714385,0.127986682010192,0.702838226256142
"MYC",9.95346013173231,8.33185016056465,9.94627168713106,10.8229142637144,10.7029650246281,9.49175620747268,7.97652527762757,8.4655043243837,8.35532666727534,10.3956218258327,8.81851030307748,9.62441632281834,9.48362884162507,9.19044633584199,8.839395830459,8.83149648978626,9.28246888744499,10.077026135193,9.01977314926161,9.41778610866856,7.45618257331311,8.19020610714516,8.12971367237706,9.85327446663329,10.5831604196038
"MYCN",1.99170479811481,0.62991595200096,0.857437536364941,1.30874330115791,1.42828946174312,0.893781245304055,0.742131373758191,0.577789660481424,0.743285746990853,1.9115183661034,1.30542839677866,1.11818397393283,1.06886312279859,0.930062908087801,0.689272477679923,0.851591058891019,0.863245492694212,1.91230856163746,1.45883453227891,1.25666708110798,0.0945662146882563,1.43384216540935,0.431502887606663,1.37261160734474,0.958703541838559
"MYF5",-1.58768176657186,-1.59749929783734,-1.90321709625639,-2.61847045317705,-2.82009752605918,-2.80717980152272,-1.72535977380425,-2.1264358191355,-1.77817978289003,-1.48650232783653,-2.31450308995649,-2.12188646711335,-1.88850354831996,-2.2190953274422,-2.22678167355444,-2.58836038109492,-1.84683274244591,-2.04171674755135,-2.61110374251957,-2.2885551974816,-1.21359926723535,-2.01500444212491,-1.23764220494642,-2.12633038978424,-1.94978295517468
"MYF6",-0.316037998568591,-0.175822909493839,-0.847168861608964,-0.822242477989498,-1.17408660392691,-1.2108917019081,-0.673961365352511,-0.436178671699699,-0.378441886101791,-0.516596855497308,-0.542043697562093,-1.09873757030946,-0.366277450154414,-0.689042749647077,-0.878113752586571,-0.841545971344758,-0.956863922728837,-0.565375248922601,-0.932962708856846,-1.09298170155041,0.257035392997221,-0.959296284227585,-0.381608812183742,-0.955802652484451,-0.931869769860728
"MYOCD",-0.307805535628515,3.12519569824851,0.0795403777141283,0.0712819074467754,-0.734636959171671,-0.473571750067098,0.695668939983387,2.87229434556542,2.85709824516186,-0.0801607743711078,0.708702736140217,-0.368699317241994,1.1727009209304,0.585666040453945,0.191395072494329,-0.207771317617073,1.52092885508339,0.45221352708321,-0.0591432096613711,-0.415978569274919,3.14011511809972,-0.109979547854932,2.44766423340691,0.30584383335871,0.290206457698613
"MYOD1",0.612483831505021,1.19017371023282,-0.335781520393962,-0.0304962215006416,0.0389576268467692,-0.101334153217486,0.752785089435806,0.940937637706957,1.05405112800594,0.751447799295387,0.39239314469255,0.261652357905923,0.213998201027921,0.541839217223642,0.598012531656023,0.1252102964218,1.04876111803773,0.486384313888224,0.699949466507507,0.317489415421379,1.20894143906856,0.0464805064227177,1.28437526667006,0.164369703271016,0.0228172351127618
"MYOG",-1.49336421588038,-1.43747763715845,-2.33879636755634,-2.25359709304188,-2.36005753025158,-2.62757335741902,-1.70964872690414,-1.58592559308576,-1.77705100920836,-1.95718868633022,-2.4244729083064,-2.13459377299418,-2.21736643513654,-1.97603021308434,-1.89797061119862,-2.50681101389958,-1.59893838465269,-2.19317589905985,-1.89580342237118,-2.19680298544514,-1.62708526228132,-2.08569896148033,-1.48333614889968,-2.3788933245928,-2.61560918648394
"MYRF",-0.269526728283999,-0.951130841019089,-0.751878917005716,-0.893811391078589,-1.12819438537395,-1.31737493461165,-0.999593234167832,-1.08419993515941,-0.928473905861916,-1.1018231165539,-0.93284873743923,-1.31771129809423,-1.06629144893909,-1.14829297958477,-0.892700612865551,-1.18143783298497,-0.955890918761412,-1.60755374411093,-1.25125338874333,-0.854595087925801,-0.449307216416807,-0.908800816564453,-0.967515604586446,-0.96736411759074,-1.20713880866965
"MYT1",-1.72935222433357,-1.63511941642065,-1.40549734584948,-1.96568734003157,-1.75275018756961,-2.24127578225236,-1.77683295227164,-1.60613344756448,-1.52140846107524,-1.60316668845622,-1.43059949548784,-1.85104233346985,-1.74262769255269,-1.55965971191288,-1.59157364196469,-1.49562117504413,-1.72950340793583,-1.54432184914295,-1.59417988094776,-1.68606561512113,-1.24855131775135,-1.58783487900074,-1.58768681297562,-1.98742341503149,-1.64903608746189
"MZF1",-0.76713174519183,0.12676749507701,0.327636957779788,0.0336524338045931,-0.91129958408148,0.482684792137112,-0.317838351612954,-0.29740692523708,-0.261326592745872,-0.624934831369665,-0.768432256254856,-0.696546401721157,-0.477083412458036,-0.498273065096303,-0.0902451009184317,-0.176134652734152,-0.693213073584232,-0.388376268360381,-0.697688031986791,-0.646192423529269,0.104685680855638,-0.490060858663895,-0.356587517819799,-0.953237225280566,-0.215018533061552
"NAB2",0.701586503694363,0.0546026050754257,1.10383718382663,0.638719550795973,-0.305425427797599,0.42640664675136,0.449927517075084,-0.329583781202264,0.125843231280095,1.21787940886359,-0.107052822891959,0.729163900360886,0.734548363628064,0.400647840660217,0.217511074057422,0.0269269030363855,0.128795746625332,0.261583959999403,0.725913686235045,0.554737940571839,0.136851522112701,-0.00743036385616489,0.641632275547769,0.48340926512438,0.826270104842785
"NACC1",-0.965524346236216,-0.952012532911901,-0.872817013471347,-0.726468534589048,-0.482820887363237,-0.806521896167469,-0.396983523741335,-0.431957423414632,-0.812861843333284,-0.519111005532362,-0.398129396439103,-0.482905119361009,-0.414029749472438,-0.814397953240034,-0.869608531826295,-0.815990153301469,-0.954334248851478,-0.756648226920059,-0.569029293547741,-0.740293456117881,-0.717501735235655,-0.981355879460592,-0.789623326829515,-0.450584713192802,-0.15602341410225
"NANOG",0.427519886194003,0.216085865293764,0.463655290542433,0.544707938200316,0.331364601329556,0.378299024888477,0.573483198172506,0.566409124992847,0.110293370777712,0.126877550340101,0.46105034279381,0.29353166102559,0.86836893844141,0.372869067411032,1.1637806294981,0.492027450859281,-0.0733331579580748,0.208686632715993,0.393762127848482,0.326080611694702,0.353443028675909,0.321384111120927,0.477304331839155,0.483039859490252,0.423241657370415
"NCOA1",-1.76980523003017,-0.796734909395618,-0.551554881039466,-1.22632423595597,-0.956208446649248,-0.440971818290816,-1.05026620899946,-1.0733278482801,-1.37287402460677,-1.01921468180246,-0.928343441196656,-1.25681225292827,-0.851226896131175,-0.979993987845252,-1.52016264214177,-0.992624421847132,-0.739531239727569,-1.66619578752221,-1.22347465531705,-1.23889212047592,-1.22800653840706,-0.949343623063582,-0.683169444766839,-1.29972919656613,-1.04043752006243
"NCOA2",-0.107950352927971,-0.0369232737416845,0.374517820066564,0.346327046178541,0.224526351235976,-0.241782690995253,-0.00504021924917437,0.328500073729184,-0.408268320898587,0.0470976538611024,-0.504362897314919,-0.451940097956435,-0.089369010602262,-0.180317150880577,-0.303079594699167,0.0826291525173852,0.208544270288893,-0.0863839428941854,-0.128845470493934,0.0468788539189424,-0.0354832677928483,-0.212967267027911,0.354422105480417,-0.121097723636674,-0.260231180289114
"NCOA3",2.05965309166195,2.24406258998427,1.44195448906165,1.56414557194876,2.32684513569507,1.84888279672935,2.03757658104052,1.89776381040431,1.70100182754215,1.68753324432772,1.84244393336211,2.15128136618066,1.99548596948417,2.1803603462212,1.49977246545678,1.90802927705107,3.0017333535234,2.22123178313444,2.33645036448259,2.23768692767708,1.30344536527057,1.83364496768155,2.09930618210363,1.86045690987405,2.1393326964618
"NCOA6",-0.193961534613093,-0.113107917558157,0.228822485830982,0.782288786098893,0.180130520095474,0.0161523678508548,-0.506013901576217,0.232834375270375,-0.0293816874534741,-0.442110717478218,-0.21317526665949,-0.391078995835908,-0.240027142285869,-0.427588745370019,-0.120994410703796,-0.532430230309344,0.0576828588245376,-0.315630253169511,-0.543509321952398,-0.2673205246745,0.32454054879224,-0.107561242958532,-0.106014254590399,-0.277892652811593,-0.123247308269077
"NCOR1",-0.0860121809230372,-0.150975513027938,0.20099585874847,0.472886397297459,-0.178052100571074,0.111739793641648,-0.112226923402449,0.162304661013699,-0.303226725517118,-0.00157484522445649,0.0452617063291093,0.297708461919349,-0.461543630827185,-0.0542758117570959,-0.0669352021454645,-0.444358059594681,-0.0399952373160783,-0.270671270659086,0.592405490623599,0.206595517614849,-0.0248933273539347,0.239741609210931,-0.207889954407506,-0.0358981858396077,0.366392520858574
"NCOR2",1.55640454479097,1.44776924990393,1.14032358137836,1.35558280204737,0.935134646507014,1.480290056792,1.32043866175246,1.2143057842901,1.30607192086908,0.627668653843267,1.25614770339966,1.12243919187763,1.58518037600475,1.11861987994709,1.27053525257323,1.00302291409087,1.44800997913156,1.04237397851927,1.62265778055251,1.47170405769473,1.41685552694637,1.30812813675303,1.25529504054164,1.07453548772224,1.61556172688306
"NEUROD1",-2.47572107764997,-2.65972403906329,-3.1372420091909,-2.55722693214936,-2.77007747933278,-2.81069058534169,-3.2710436872595,-2.76125870859944,-2.98941815375967,-3.31467771935318,-2.65106692940613,-3.77250963427106,-3.30607165043455,-3.26596292208862,-3.11875577606784,-3.05540270503682,-2.9656316294661,-2.92129317583381,-2.92244873493095,-3.33602127096809,-2.39574012504562,-2.50335901068904,-3.05074122348105,-3.1710895963183,-2.25204822249994
"NEUROD2",-2.57607184957339,-2.16732999946367,-2.41112613534237,-2.69659209090372,-2.67499637651008,-2.42844751514625,-2.76189773886616,-2.58948635631086,-2.44994819565621,-2.49727024664827,-1.68993189835143,-2.49292440645221,-2.43300183306598,-2.4949140103479,-2.48055848873923,-2.04614150780783,-2.50907814744393,-2.24059567875572,-2.63131802592054,-2.63750784749153,-2.31941211867434,-2.48868995789475,-2.54164924138316,-2.60956960581056,-2.12263831469568
"NEUROD6",-0.220904411321434,-0.547614499855408,-0.422235130914098,-0.829549921723633,-0.740242817628083,-0.830588486601128,-0.601126690303054,-0.721550344004674,-0.530547447190965,-1.00908327260709,-0.418082509224419,-1.13861336115128,-0.500013452131557,-1.1954952467427,-0.830625520309811,-0.6264313916743,-0.234190352954873,-0.439241026224366,-0.970951862016369,-0.840472586291714,-0.810550219826124,-1.1032315862098,-0.798722288438334,-0.92333949624346,-0.508957141965604
"NEUROG1",-1.67689887403886,-1.87461978878591,-1.86923668058065,-1.84794662975811,-1.62998750228591,-1.45426082353098,-1.59454089716983,-2.06094108789154,-1.5131910917053,-1.75932087653294,-1.77158837543447,-1.65473872552625,-1.56829847723226,-2.10836447526296,-1.85128035673391,-1.66949398197087,-0.99767809396529,-1.278876698497,-1.72392491753533,-1.37032910120905,-1.65355022142831,-1.16476382869791,-1.83018352947359,-1.73772878697538,-1.09879128455996
