"","DeconRNASeq_CBSX.Melanoma.scRNAseq_B.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_MOMF.NBAtlas.scRNAseq_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","B.naive.cells_Subgroup.1.Iteration.2","Macrophages.cells_Subgroup.1.Iteration.1","Macrophages.cells_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACanProMet_Macrophages.M1","CBSX_CCLE.TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan_Macrophages.M2","Epidish_TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DWLS_TIL10_Macrophages.M2","CBSX_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","Quantiseq_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","DeconRNASeq_LM22_Monocytes","Epidish_TIL10_Monocytes","CBSX_TIL10_Monocytes","DWLS_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Monocytes_Subgroup.3.Iteration.2","DeconRNASeq_TIL10_Neutrophils","Quantiseq_NK.cells","CBSX_TIL10_NK.cells","CBSX_MOMF.NBAtlas.scRNAseq_NK.cells","NK.cells_Subgroup.1.Iteration.1","NK.cells_Subgroup.3.Iteration.1","NK.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_NK.activated","CBSX_LM22_NK.activated","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","CBSX_LM22_NK.resting","DWLS_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","DWLS_TIL10_CD4.cells","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","CD4.cells_Subgroup.2.Iteration.2","CBSX_LM22_CD4.memory.activated","DeconRNASeq_LM22_CD4.memory.resting","Epidish_LM22_CD4.memory.resting","CBSX_LM22_CD4.memory.resting","DWLS_LM22_CD4.memory.resting","CD4.naive_Subgroup.1.Iteration.1","DWLS_BPRNACan_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","Epidish_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","DWLS_LM22_CD8.cells","CBSX_TIL10_CD8.cells","CD8.cells_Subgroup.1.Iteration.1","CD8.cells_Subgroup.2.Iteration.1","Quantiseq_T.cells.non.regulatory","CBSX_LM22_T.cells.helper","DWLS_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","Quantiseq_Dendritic.cells","Epidish_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","DWLS_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.resting.cells","DeconRNASeq_BPRNACan_Cancer","CBSX_CCLE.TIL10_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","Endothelial_Subgroup.3.Iteration.1","Endothelial_Subgroup.1.Iteration.2","DWLS_LM22_Plasma","Plasma_Subgroup.1.Iteration.1","Plasma_Subgroup.2.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","Fibroblasts_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","CBSX_LM22_Mast.resting.cells","DWLS_LM22_Mast.resting.cells","CAF_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Neuroendocrine.cells","Neuroendocrine.cells_Subgroup.1.Iteration.1","CBSX_DWLS.NBAtlas.scRNAseq_Schwann.cells","CBSX_MOMF.NBAtlas.scRNAseq_Schwann.cells","DWLS_MOMF.NBAtlas.scRNAseq_Schwann.cells","Schwann.cells_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.2.Iteration.1","cycling.Neuroblasts_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs","cycling.SCPs_Subgroup.1.Iteration.1","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells","connecting.Chromaffin.cells_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs.1","CBSX_Jansky_signatures_reduced_SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs.1","SCPs_Subgroup.1.Iteration.1","SCPs_Subgroup.2.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_Chromaffin.cells","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells.1","CBSX_Jansky_signatures_reduced_Chromaffin.cells","Chromaffin.cells_Subgroup.1.Iteration.1","Chromaffin.cells_Subgroup.2.Iteration.1"
"NB414",0.0324328643002631,0.362350537881069,0.705078147638588,1,0,0,0,0.196468406387354,0.0122169521579473,0.160307731688375,0.115151831181087,0.0656622086781642,0.110782507578506,0,0,0,0.0970026639899738,0,0.382340106804011,0.454022265455877,0.254245399746054,0.0137542500438604,0.151022963383377,0,0.0155364795346761,0,0.0363038121039981,0,0,0,0.00082525129057981,0.0972548934630917,0,0.00507661073688742,0.0437931817558867,0.0543432232477011,0,0,0,0.0468395509695093,0.110084400804323,0.0354798600850679,0.0355390450239869,0.0518757678089133,0.0242386822381912,0,0,0.0998950362805723,0.55898957357586,0.279385372826736,0,0,0,0,0,0.0232505061527832,0,0,0.0679322078459096,0,0,0,0,0,0,0.048464696205902,0.0399408781523186,0.140697610176378,0,0.0196740142091737,0.244463017015575,0.0608922270487713,0.114977949545603,0.14055543750688,0.0503659004803641,0.267271922204483,0.107871429675916,0.0215753439318668,0.476962283019611,0.378273214851486,0.0742328361791893,0.0728158603363271,0.00772831621867976,0.423096141969697,0.957288138602393,0.864759648607867,0.165432746348246,0.59967715215684,0.43746053490405,0,0.0846541186667102,0.305282497134103,0.170014824954501,0.182035090204454,0.143664626364103,0.105739797123512,0.0497037099733045,0.124934085707217,0,0.0585690504110051,0.329836611428797,0.0594830921598576,0.523443264225946,0.14689832622247,0.250636862562341,0.0804950563957393,0.108979377926539,0,0.310472052049822,0.310472052049822,0.331445878808102,0.146832889498606,0.327050788051726,0.197831551620684,0.296241061817863,0.331445878808102,0,0.146832889498606,0,0.327050788051726,0.278651293427086,0.197831551620684,0,0.296241061817863,0
"NB415",0.0109695352774203,0.470333697653861,0.886411726661715,0.741653700101473,0.127898883979002,0.135885952907982,0.194080828580311,0.266072231415849,0.0367229909017021,0.128098535853566,0,0.0797558810632688,0.062084265667397,0,0.0180918831694368,0.0416771500536512,0.0905415251306124,0.127312591975408,0.163072042990542,0.158423385287428,0.125048901109141,0.014981035598313,0.149844667006312,0.00126063603814461,0,0,0.0285193300903569,0.168319353788698,0.154560708717683,0.0790043633442892,0.0433106371103392,0.0565444670624577,0.0351515189855555,0.0490193008092773,0,0.0204562174903793,0,0,0,0.0816659092168042,0.0357382564212695,0,0,0.0165296143876998,0.0267862920697635,0.0541567328525589,0.0315640415858599,0.0885484924736552,0,0,0,0,0.0816148551711075,0,0.149831028821802,0.204949728028426,0,0.123723187636021,0.132724395581655,0.178956329680609,0.114090045284597,0,0.0363094769280917,0.113588273338285,0,0.0521532579126638,0.122067298090339,0.106606367766179,0,0.0458857417566928,0.11631538613137,0.0541637497805789,0.128823852634819,0.122313766353184,0.0183427622541408,0,0,0.00581264513598991,0,0.111560023817524,0,0.0269924586629998,0,0.440373595132411,0.911289740096197,0.793176528614619,0.0479532631735333,0.259527778079616,0.210870422188326,0.121971102016672,0.0576253123974617,0.275510150875294,0.0725528583040252,0.106796141613127,0.113953305728368,0.0529824217485501,0.169017776979272,0.0135096559689328,0.00297453207737669,0.0403405586384527,0.346152917290663,0.0361078981817281,0.371185996652842,0.0695850663900231,0.213987489365636,0.0886116412493674,0.0362286351408218,0,0.609802655236855,0.609802655236855,0.322556740658218,0.0837172891822909,0.190043529583998,0.0786315578363045,0.258884384431881,0.322556740658218,0,0.0837172891822909,0,0.190043529583998,0.284720186224392,0.0786315578363045,0.00041054120580722,0.258884384431881,0
"NB418",0.0502125096869574,0.433677849860706,0.872583884186894,0.587317822857831,0,0.0379076930770745,0.0361533129197719,0.227298277133571,0.0179704112402575,0.102716315586818,0.0665320615516394,0.0815991318670122,0.0856166248534737,0,0.0365180230666045,0,0.0712642933312509,0.141384563292033,0.118511832750057,0.174856145426713,0.0855995143016632,0.0207220651587144,0.0933364737285206,0.160118813863602,0,0.0551155492292834,0.0129146418688792,0.325411096223687,0.0993182454883977,0.150982104073868,0.0265538436592654,0.0547859188443545,0.0736353649700617,0.0419748872295167,0,0.0645835358834719,0,0,0.111913197431163,0.117609570680178,0.0926525434991184,0.00363756304620344,0.0525332393532342,0.0469893408032072,0.0605668349916041,0.0344632534592051,0.0463549295018861,0.0680902409001087,0,0,0,0,0.291401624618934,0.050441697972867,0.125558517901281,0.323257213501336,0,0.0443464274079049,0.151834716442195,0.231555162428657,0.024669611718329,0,0.0526844804723862,0.127416115813106,0,0.0440537887259772,0.0868995505439345,0.0654786557765799,0,0.048583599284869,0.237005476014313,0.126340254598892,0.182323939793583,0.191510578353513,0,0.0705613521719608,0.165297029181883,0.0392310641667092,0.254161182844429,0.224369566526158,0.00847198478757885,0.0402451700631115,0.0258525369070043,0.435822278520191,0.826174193194863,0.802403512306324,0.0870048054237375,0.549980293896544,0.22388897107668,0.0655084359417502,0.0492283134361731,0.287567048041465,0.0140046668976626,0.0675355372046047,0.0891542514916419,0.0743758425953176,0.106622817712519,0.0289468337467073,0.0129741078442468,0.0537346152895727,0.329568882657006,0.0650564486192594,0.535396256667599,0,0.111665538163434,0.0478313332889304,0.04687962855759,0.213208870360612,0.0613253428146387,0.0613253428146387,0.245598707742421,0.202847525750054,0.0841997529788703,0.552960272728888,0.0611201287139135,0.245598707742421,0,0.202847525750054,0,0.0841997529788703,0.330928310290703,0.552960272728888,0.0309833311604467,0.0611201287139135,0.0898731427655983
"NB422",0,0.339454659339128,0.813218094137967,0.417459755124525,0,0.132456787238722,0.049672169378362,0.0857573152276535,0.0952744907431356,0.181456722019634,0.0841979236942606,0.0852736203966922,0.118347821259416,0.0234004884083902,0.11220430497567,0.169252996765069,0.0681140463950716,0.106214097789882,0.125984607328486,0.146155847591351,0.195944021940238,0.0341659660852618,0.143137567504605,0.0381470761517301,0,0.0497030400635384,0.0487244404555662,0.2910242968451,0.330499097502928,0.102677327687115,0.091390868964791,0.0583964564419973,0.125918588924763,0.0610459300623987,0,0.0950384007297485,0,0,0.0791709513293384,0.116576496583756,0.0828312639593861,0.0188191979041776,0.00308792164959374,0.0767628146993699,0.0436310801266765,0.013583114557586,0,0.0687167916728264,0,0.0344669110336691,0,0.0707239483456162,0.119492605071261,0.00875786613342586,0.0818780454624286,0.141877348923412,0,0.0853063748211084,0.185952153151061,0.182369198590233,0.140230823778359,0,0.116383942810867,0.0815910464827479,0,0.0489511849924138,0.0918835765350712,0.137966681941782,0.300014908425498,0.0623161788577188,0.432729934936198,0.111068697049048,0.119738855679722,0.116583135936158,0.101427278190346,0,0.0193387459648914,0.0218776417224107,0,0.368651776806755,0.130993322683562,0,0.016625111953085,0.427060362114,0.800133252802372,0.852561851188378,0.0776710233732336,0.440958839550832,0.223827231262586,0.0589374834909476,0.0908950819590044,0.314498937227868,0.0329306401993219,0.063340164190726,0.0476512679380578,0.0403476333055195,0.107485549142359,0,0,0.000502932192112308,0.302729592013918,0.0231991816584183,0.380044818422476,0.0602245324070458,0.150315118171369,0.0714380581691937,0.0263811122786787,0.434377674380208,0,0,0.277281234639541,0.168976594499712,0.0248918951646519,0.0554909968422029,0.105899099095513,0.277281234639541,0,0.168976594499712,0,0.0248918951646519,0.288341090980252,0.0554909968422029,0.112444946325252,0.105899099095513,0.0532491363097336
"NB424",0,0.52712518284096,0.645909249442054,0.312211845910434,0,0.0454810573839564,0.0161504111530254,0.205717618304431,0.0609025851261365,0.192371363521103,0,0.0670273734819008,0.0678521070277764,0,0.016335530889809,0.0367900775034301,0.0972846979694613,0.511434553559575,0.12168042549408,0.439401955393878,0.305959838290974,0.0746191280366557,0.176136353505324,0,0.0635480581360576,0,0.0967817089512783,0.0873331712174064,0,0,0.0493408275395586,0.310721453698002,0.00686086945774592,0.118547074741788,0.0449988286908769,0.0526059867842235,0,0,0,0.0530131270769477,0.134172859875528,0,0,0.0261656724786324,0.0424219193314495,0,0.0505722292221064,0.0972015552972918,0.336751270071915,0,0.291263139496555,0,0,0,0,0.164223993579591,0,0.0140329459384731,0.172977510518384,0.0487140479940441,0.0978570378916538,0.0414617276096196,0,0.290542692421888,0,0.0409278556721985,0.144832158791604,0.0408598443222476,0,0.00787974401051444,0.154940881893216,0.0441279577777995,0.0796183753611885,0.122472727600368,0.0283726090607588,0.0461154182877625,0.0436679328486125,0.0181991154204509,0.449032504748392,0.560598044606122,0.0409230871030787,0.0486927922754065,0.0250846849477118,0.441306560208512,0.945875437409727,0.850398647145626,0.0721312230609244,0.523195988346806,0.286124369846367,0.0346286983187682,0.0974948888705651,0.363088152648417,0.0365524677809485,0.0915157811867806,0.0628233481054507,0.0776979544367312,0.118759675586115,0.0934086945766677,0.0676447388024034,0.0521134650061241,0.386426003269336,0.0565744071660648,0.540066562834472,0.017542764825307,0.0912162896488885,0.0530752949044544,0.0391915817078216,0,0.6377167781033,0.6377167781033,0.278250072093876,0,0,0.245258706382939,0.0117118961425836,0.278250072093876,0.0215153375135111,0,0,0,0.285436903645433,0.245258706382939,0.0955091780002493,0.0117118961425836,0.105816224075321
"NB426",0.0875446969535349,0.280575387190021,0.72985549480241,0.376610224053231,0,0.0128685560341249,0.122967305348025,0.27230706990769,0.0077598589398333,0.0689315999187226,0.00209707744932756,0.0520638322429106,0.0764593282276787,0,0,0,0.104478813556382,0.058334748611037,0,0.104466898110274,0.0754760081981088,0.02585784021713,0.106490650716969,0,0,0,0.00599900906958625,0.0766179913451542,0,0.0533914175975754,0.0122902819562988,0.0487916777590912,0.0084430135186354,0.0403183688827739,0.000182792228380801,0.0988467067871962,0,0,0,0.0833392033090279,0.0708658731224237,0.0168327421377001,0,0.0387880264168204,0,0.0583728859024593,0.0695294321877677,0.0742334391505321,0.00756484702395398,0.00666707661026903,0.379968363010257,0.263477428587321,0.308807229372862,0.093291298099582,0.256234588181957,0.484001144390347,0,0.0324239891736924,0.121386254879195,0.282989105088903,0.0659778526033708,0.119292924295037,0,0,0,0.0848563036683811,0.135350660329503,0.182470026220286,0,0.0934125521764039,0.343850413221411,0.0205151674531098,0.146847463182951,0.150506098287309,0.0914099777062449,0.0522482619365172,0.0125016778371185,0.040252229941129,0.149653029586302,0,0,0.0356812699224294,0.00842515237304803,0.388929354673022,0.819159862337839,0.689168017573751,0.0653111995935098,0.644891911334716,0.168941284218252,0.075803742298573,0.0350114223792546,0.296566665353842,0.0290181646335936,0.0454298312700014,0.0985507017025093,0.0888276210602375,0.0222650991645059,0.0454907257373434,0,0.00375715023542322,0.279614606951473,0.0795702748004606,0.573116784016081,0.0176929245375151,0.181861614980001,0.0521096688344019,0.0474167123067215,0.527476076808211,0.0704064343131408,0.0704064343131408,0.259005829420363,0.110964867435716,0.229531890771079,0,0,0.259005829420363,0,0.110964867435716,0,0.229531890771079,0.24580120787904,0,0.161810484987542,0,0.105862009404044
"NB428",0,0.90868753981205,0.596859521468683,0.595002484129826,0,0.0293015751085477,0.0415260941597114,0.0851112271360707,0.0349594380554786,0.179405250867451,0.0300934193908165,0.0783005836869591,0.0734389348381298,1.367990882721e-05,0.0728171645659091,0.0158843080451658,0.131190784144174,0.281368125554461,0.332828600044822,0.279837480207214,0.28834750943229,0.0225876436084966,0.165128467522391,0,0.0193255201189278,0,0.072846583248811,0.710844251862296,0.667171399955178,0.0515071266619095,0.077008841689507,0.246897549677355,0.115971029726809,0.102821115885275,0,0.0506478399881672,0,0,0,0.0718603219489547,0.0996605653853596,0,0.03163274570888,0.0638013105196894,0.0314908824325301,0.0256940639740822,0.0458926000672278,0.0864661400002145,0,0,0.089989551563531,0,0.267096168680054,0.0135783369643345,0.0951199855526995,0.0136948169046549,0,0.0711107899363108,0.191004887801361,0.227465254461113,0.16306561882513,0,0.00293685262723907,0.383814958412389,0,0.0187336055268318,0.0655243897811465,0,0,0.0408804994757581,0.189963309038849,0.127373219373978,0.0923045740253932,0.144251256448694,0.042500102802285,0.0595096408069931,0.070075390081914,0.0223791149018804,0,0,0,0.0437861241519694,0.0310751380736593,0.425373134941254,0.92760625791713,0.844206537444876,0.0767360925066222,0.501913768101944,0.273148415943721,0.0221903399257992,0.0910693951367408,0.370320937787747,0.0261999197400535,0.0449420250056124,0.0222537323323718,0.0708048411147289,0.0960823471148879,0.0622508370636089,0.0944694384768393,0.102523715001751,0.377330146954853,0.0548739042718667,0.532932259621639,0.00501706138699013,0.148729137747779,0.0664081924456995,0.0411230403847728,0.362944526572138,0.406948378717665,0.406948378717665,0.258909228898527,0.0596193467870037,0.087265750365073,0,0.00258568205485362,0.258909228898527,0,0.0596193467870037,0,0.087265750365073,0.268670470291514,0,0.170487747923193,0.00258568205485362,0.101118964389161
"NB430",0,0.565317044260821,0.653447300174456,0.483403926119724,0.115121593289429,0.0367173021766653,0.0474030651533969,0.161010105332517,0.068514984686594,0.183464736362287,0.0803070396200282,0.113023531976761,0.0875518289758558,0,0.0520029397075647,0.0255422250312288,0.0647940027308856,0.307561648078078,0.239900918991201,0.273537003556544,0.151797518997375,0.0867440907296512,0.130964477450318,0.0656742575193179,0.0144977625622474,0,0.0370020183014864,0.0141480979327012,0,0,0.0345434897693378,0.061392676512306,0.00450680068598457,0.041889167220629,0,0.0458421229799928,0.0744155233754205,0,0.150733929391496,0.0825862432963548,0.150538942730003,0.02488813095301,0,0.0825057419936847,0.0969576589747799,0.048648270244101,0.0411269758588435,0.0994258489013455,0,0,0,0,0,0,0.0309930369222752,0.155981134241601,0.00010088124626638,0,0.0101121047174196,0,0,0,0.0446641388846238,0.332054937263297,0.0678527473962056,0.195138948090785,0.209790264833743,0,0.316405875146854,0.192558620312051,0.15854675072708,0.186539441776572,0.14740481683277,0.168379808452258,0.00691726013842716,0,0.0233596368417233,0.0841193790224684,0.35951507340335,0.154896934484026,0.0833674095022369,0,0,0.447793943164355,0.708824993001444,0.886950046359488,0.0520167861897767,0.209905201946074,0.304132053280233,0.010343819731458,0.0930251243904067,0.340888772962827,0.0274204046065863,0.0618077715307786,0.0405459531685091,0.0619035916431476,0.149257218577957,0,0,0.0361287876845898,0.400010363842788,0.0302949875156792,0.43271756615716,0.0269407084388703,0.166561794118381,0.0778731538890774,0.0416358028086369,0.355442124364333,0.0993762239209382,0.0993762239209382,0.31777697170709,0.0783377537648966,0.00980049483725935,0.546016663999674,0.433557744277512,0.31777697170709,0,0.0783377537648966,0,0.00980049483725935,0.326780903928576,0.546016663999674,0.029290672395344,0.433557744277512,0.00956281105486175
"NB431",0,0.681179622236015,0.682057434988432,0.881652255151568,0,0.0066036819057746,0.00084277315036061,0.130740017841621,0.0295120455569585,0.197436526589395,0.0484556279900654,0.113300247560993,0.0793481024071236,0.0138609060783691,0,0,0.107419016268755,0.314866669902889,0.104471851333516,0.494056268947618,0.423153162815774,0.077860296917971,0.122086363505694,0,0.0148920268438669,0.0227308451020854,0.0686145857031443,0.283458936406685,0.13221608830199,0.00476507314171135,0.0402534829905198,0.175411994070811,0.0173454422464203,0.0479224004151949,0.0303703179208296,0.0471377354153365,0,0,0,0.0510189086395859,0.128520898778936,0.0356887008095476,0.0422890002221391,0.111572124274454,0.0150059952359277,0,0,0.0839642390528075,0.160363844887363,0,0,0,0,0.00737406031897414,0,0.496037028395226,0,0,0.124005581052303,0.0313524004823217,0.164344878990722,0,0,0.303050538167701,0,0.0779017520293399,0.050713226388297,0,0,0.0588311392720319,0.145982506563224,0.0423213783899539,0.109965714769964,0.16855742549304,0.0287107906093983,0.116855927446706,0.175768080627316,0.0135086778173568,0,0.431101124167317,0.0266712146958945,0.0806256770558778,0.0352750410704718,0.430134740439741,0.909377681538376,0.859933088804087,0.129310001154288,0.653145849456507,0.328996508373171,0,0.122456360203326,0.329963916975371,0.0792736150741352,0.15315425504733,0.0999214617283266,0.0880884227162325,0.0442303799837332,0.0994945311218065,0.0207821179400959,0.0984413349082791,0.37492706158965,0.125201334714855,0.557957196326343,0.0206644979535059,0,0.0512148230452646,0.0416687045231351,0.488713445229602,0.032215615725121,0.032215615725121,0.259019100163288,0.146884404860207,0.0127446411681812,0.0299784897030616,0,0.259019100163288,0,0.146884404860207,0,0.0127446411681812,0.27308280916691,0.0299784897030616,0.193439140228541,0,0.212387054734726
"NB432",0.0280307277302957,0.726367277257861,0.844278638257201,0.627043591076265,0.0189925250679522,0.00354890655334159,0.0284540454390829,0.259042570766012,0.0168099294650884,0.13972270290345,0,0.0862608357727967,0.0592880351299559,0,0.000323976088069717,0,0.113646435942235,0.655077502035729,0.231224029070336,0.512534580611818,0.171600295961221,0.0448069407421237,0.164916165366012,0,0,0,0.0462045400939375,0.344922497964271,0.241366383522544,0.00135608958721199,0.0333944245321934,0.0682086773975747,0.0074243069726786,0.0669900789917389,0.042862918946305,0.0622381756201227,0,0,0,0.0508870112629207,0.135470097519948,0.0239240573053897,0.0315381508678737,0.0547076861665401,0.0409049064943454,0.0580721315087084,0.111359825467439,0.0951151837486131,0.273632722742139,0.155721361742799,0.284867145851071,0,0,0,0,0.278581526028069,0,0,0.119997912808482,0.114040403227832,0.0860789101063875,0,0,0,0,0.0726267159045303,0.0810873795038209,0,0,0.0668127060393513,0.195186345851487,0.0943193772898069,0.0712999044222896,0.143973603082468,0.0257560192349243,0.116355153805156,0.0877715094576662,0.0817077096347973,0,0.191277480672874,0.0021188449939409,0.0442174555051021,0.0421125616396217,0.427508839668529,0.861612388871224,0.833554704268024,0.148085976948968,0.615687388417228,0.438059611702376,0.102791371391126,0.0968629338376137,0.30845086867311,0.0218462993356063,0.063380233180091,0.0860171490045386,0.100011171869713,0.0162733596370165,0.0940985799755742,0.0570128310375204,0.0523022581984046,0.301212610483448,0.116830877059532,0.604147853396352,0.0220705284125913,0.0716810451087238,0.0414793028632407,0.0499361301315833,0.74870585799905,0,0,0.233679701613886,0.0946789295826824,0,0.156615212418268,0.117093468491403,0.233679701613886,0,0.0946789295826824,0,0,0.248987431748049,0.156615212418268,0,0.117093468491403,0
"NB436",0,0.244230293142205,0.478174815175452,0.278401427339093,0,0.0228652727896412,0.0274304613773359,0.170422018179373,0.0184123284286302,0.148340256237503,0.0754438435316515,0.112767677849569,0.113957923977629,0,0.0346172241767617,0,0.0753359097737325,0.0522324191161989,0.234172791384186,0.078518600438917,0.0692401452169038,0.00570857509259935,0.0701147428728406,0,0,0,0.0294177384791353,0.378753677964818,0.0957094864318829,0.356586577825749,0.0432745186078762,0.0586734802615188,0.0907495833035376,0.0573330860935703,0,0.123080615945176,0,0,0,0.0957699487590745,0.0764481067099237,0.026959776476027,0.00488617475670043,0.0456470563770605,0,0.0206016024045469,0.0675638314684072,0.0988706365599855,0.00245234042509871,0,0.316425057354857,0.385691598038927,0.185883872654638,0.011756669878724,0.154358587494631,0.245398381502972,0,0.124020884682401,0.172498043197641,0.306758829387979,0.0988750372516748,0.0327621298434266,0,0.136133586785621,0.0177512916266706,0.148987166287645,0.117138584820984,0.396884013121725,0,0.159171426231621,0.408514612671117,0.0225609510257505,0.103554716665186,0.118932757358925,0.137478030047761,0.0808077833166137,0.103310767568137,0.0929626581400061,0,0,0.0172068828707523,0.0171688072830332,0.0791104939758607,0.417465959390369,0.851097712011701,0.79607460667023,0.100979253408377,0.49135353062113,0.254124063454919,0.111893806621495,0.0638687187800931,0.302086868215176,0.0154246588922698,0.0335307707718239,0.0794087196274344,0.079905687968137,0.0112892914925661,0.0348033588806983,0,0.00973145232513687,0.206262251731957,0.0718945995270577,0.576987837113901,0.00328475948798558,0.0662065353238698,0.046718631747861,0.0360802277152541,0.414024587479822,0.105137548142551,0.105137548142551,0.209803240286753,0.224381174565372,0.13770295651797,0.20130680411491,0.0059932668710305,0.209803240286753,0,0.224381174565372,0,0.13770295651797,0.271034624090874,0.20130680411491,0.102934203618365,0.0059932668710305,0.0322214786376067
"NB437",0.0118525524906204,0.107533441348888,0.493531542455671,1,0,0,0,0.153911640719625,0.0083331805907409,0.149130513857858,0.0880537655489271,0.0740578179463827,0.0877425345828672,0,0,0,0.138527386548249,0,0,0,0.410803813178773,0,0.117839119471036,0,0.129063571841009,0.117565226421163,0.0443612166509019,0.996931351927415,1,0.907451145511304,0.0174054933438974,0.11004049398597,0.108664838776433,0.0147981568785362,0.016856431642646,0.0347002184926552,0,0,0,0.0470404058087003,0.137362341913574,0.0371239626588185,0.0295319715829532,0.109035696063141,0.0183878608867193,0,0,0.111634453540002,0.770174137490334,0.37740488570332,0,0,0,0,0,0.0239862763258053,0,0,0.201036771854839,0.0258325272765322,0.113078107714334,0,0,0,0,0.0633166158786887,0.0725318101470396,0,0,0,0.139927439596809,0.0111735378003846,0.0216088010356471,0.16090244463307,0.0272074773096573,0.20768559578045,0.0762021498274956,0,0,0.0925488544886962,0,0.0697535369038865,0.0257874730884205,0.43127314878728,0.882434773578837,0.899024903946737,0.290784871185245,0.51120803662794,0.68857805113123,0,0.122415113672412,0.262683755763994,0.0318373111530931,0.139901109486705,0.103008145487489,0.109030831459249,0.00142434019312669,0.145483260823981,0.0219758655877397,0.0982127773852983,0.223036063259643,0.125929250076884,0.648230817076568,0.018653343394657,0.102238370838494,0.0552691608514478,0.07833080693438,0,0.887091672167206,0.887091672167206,0.240499772388207,0.00533047102324978,0.0316377915908757,0,0.0248163723255216,0.240499772388207,0,0.00533047102324978,0,0.0316377915908757,0.231986590367618,0,0.0661897206521993,0.0248163723255216,0
