"Bridge"	"connecting Chromaffin cells"	"Neuroblasts"	"cycling Neuroblasts"	"SCPs"	"cycling SCPs"	"Chromaffin"
"AL132709.8"	0.725214913581764	1.57396359248446	0.486660440849473	0.784436865943055	0.313917189657805	0.746046432907181	2.19165145852367
"RP11-909M7.3"	0.790533779668699	1.3821534182921	0.590384865686846	0.749711085444768	0.347468367395969	0.926552170957941	1.6735225629187
"CACNA1D"	2.01031672986711	2.48338832384684	0.440366010532499	0.709526338727655	0.50566315533823	0.741097529498061	1.96094701044077
"ZMAT4"	0.274168432113277	1.49004449289416	0.900604022381097	1.28107786596703	0.0422771929247137	0.0605033575646492	0.321699422671277
"BTBD11"	0.0675285100254007	0.434160870772358	0.174234868171425	0.159027297188429	0.0261305878377713	0.0488989751259213	0.403046749489897
"TBL1X"	1.76791388234898	2.16345441527259	1.14368992992154	1.08509800842772	0.797391274178914	1.16560877336842	2.20509710204812
"SLC8A3"	0.263877127361938	0.587673003859135	0.36089047493849	0.400416890741606	0.0223282308061154	0.0101482029769923	0.22425763378317
"LZTS1-AS1"	0.0849985712932367	0.466793310086519	0.157681747529268	0.17971682803759	0.0317286969774357	0.0594851326729094	0.214988801535387
"VEGFA"	0.214058828557987	0.955900348463661	0.215477063271015	0.449421653291464	0.155418654936139	0.228751029264808	1.15305548665416
"TMEM51"	0.234955332157888	0.527156038430562	0.106183229952617	0.232020552078416	0.0511397080452351	0.137501673887191	0.549569214602426
"AC007563.5"	0.362868595814865	0.784792364888163	0.469146960005204	0.23136248150808	0.183989728161782	0.113160641941273	0.511300292354055
"FAM222A-AS1"	0.492988503467195	0.764290229733064	0.319420927296385	0.334539087462989	0.139000955794517	0.167489073900619	0.673043227854976
"AMPD2"	0.121475906100858	0.300686079555567	0.0662291620652016	0.0619479713283486	0.107173571049932	0.0596524582906858	0.431702312935321
"P4HA1"	0.599649536154596	1.24908860416845	0.444853595170405	0.646387507312147	0.600315238475483	1.07605229143321	0.941412921126531
"NOD1"	0.121764889175527	0.266721626259159	0.042073976251985	0.106959498601806	0.136483368952003	0.20535136142055	0.122651934042665
"KCNIP4"	2.49505907714262	5.23680007486099	1.47170552761804	1.51803291826659	0.428495476694119	0.452198043912058	3.99794780759371
"GATA2"	0.427656274907718	1.16763774311359	0.865465106017059	0.737270069642148	0.0947101805891576	0.0756926494845485	0.756369170250946
"HIST1H4C"	0.54267502431558	0.777251820654059	0.48763344384719	1.49340009432984	0.567356480577954	2.31341590577319	0.417259303246256
"RGS4"	0.412145963434651	1.09174683541524	0.531496118939832	0.564702359760867	0.0841499900676666	0.153274839075529	0.710944347823998
"ADM"	0.700041756312522	0.629583752917034	0.108852900408757	0.173657217364534	0.0291000781487723	0.0320801188325719	0.373589009242694
"FREM1"	0.319893871809909	1.02517613531361	0.265787068954912	0.274205369540954	0.754998954223096	1.65244234956348	0.191663898664785
"ADAMTS2"	0.0486929436155503	0.563302171564543	0.440212717336283	0.481564489486441	0.0519695638338377	0.0385915952022296	0.580378750035912
"FGF13"	1.29846106690254	0.698489462032059	4.36694559669833	4.05704612118189	0.914145600851069	1.68604552216706	0.0915578090227106
"H3F3B"	1.87727198185357	2.16974853892194	1.17079593084859	1.44572194783982	1.27367799190429	2.04708938394506	1.67765501134653
"DST"	3.09805518822451	1.90979933032984	2.68575868805341	2.73837314768663	9.30061276468579	11.0328392439833	1.43240472264792
"TOX"	2.82905296067746	1.26401766363014	3.74124573198187	3.53085787100255	2.22333213871873	4.02444213846746	0.647548115845644
"PCDH11Y"	0.656975249847655	0.250018458914076	0.125665646886703	0.120853582548909	0.0237088984977371	0.119137678648938	0.351507849895717
"THSD7A"	1.66686361739142	0.944577620204995	2.28550455388168	2.675701755322	2.32254273164396	4.24976385500311	1.02387387385246
"XIST"	3.84903935875957	2.64046176072078	2.68904436106071	3.11563801344125	2.78798339256099	4.87110620336929	2.59462035730668
"SORBS1"	0.293617767494321	0.194253080872568	0.731065141039888	0.762019744380149	1.3813707736052	1.28487821590018	0.092599562032143
"RTN1"	0.0349035063842972	0.107223811797633	0.762877252872639	0.739069955314898	0.0761937225094269	0.0304086114801747	0.110201447603096
"TLE4"	1.89799839916103	0.639527828594068	1.64171478536519	1.57194698456833	2.02573058883391	2.96505238086917	0.612992345444075
"SCN9A"	0.947358298596386	0.713030838579808	2.04019629491615	1.72627261150161	1.13482036050355	1.24997325470105	0.374079507049961
"RYR2"	0.740388449668146	0.361965545182818	1.08039988080878	0.910917094890323	0.0887327469530498	0.11395289110433	1.26181413192563
"ELAVL2"	0.266481061011842	0.100890957301874	1.33248060728291	0.715484359783823	0.0518395826971941	0.0398267950845876	0.108906610251889
"IL7"	0.483865824054688	0.471448107267894	2.20837910080912	1.68385622747197	0.244062429389252	0.284881638141815	0.224309674450613
"MTUS1"	0.343962972319258	0.221434169409424	0.901743131034109	0.916856494448704	0.165915970297009	0.105272224396783	0.254069229866758
"KIF21A"	0.641154914928988	0.555622438297613	2.44568769272024	2.88229132527656	0.355834324866383	0.837669976540318	0.48878723006706
"HIF3A"	0.71981481336914	0.398150689032003	0.123906702439863	0.2186081334443	0.663064968190723	0.891928759583311	1.03827527118697
"TRPM3"	2.04225332988318	0.220752259232342	0.185499829186541	0.192703070362934	9.25114977244354	13.1218741683037	0.533249538996968
"CASC15"	1.10919820574284	0.379117564870907	1.39724639272832	0.810236707469293	3.78592435958153	5.45569774594289	0.137250363144046
"TMTC2"	2.71382253306372	0.84148417565706	1.04682820560924	0.758728593865099	2.95251236311485	5.58180581507431	0.196753799915821
"LRRTM4"	0.429710621247408	0.200689567119016	0.144701421250205	0.188500075337451	7.76556912004448	7.91599200998686	0.884238828733842
"HBA2"	0.682204673069301	0.487049811304348	0.882406033101598	1.0726611166807	1.28198106342903	1.74745347151955	0.780586159545838
"ADAM23"	0.43455018283968	0.264592929069035	0.229846870374548	0.272753565490604	3.41341673018728	5.87625252988441	0.316246506915124
"MGAT4C"	0.505698842848223	0.46029084261285	0.595113581910221	0.597975600019742	0.426032823660485	0.422578545024101	2.02044583545444
"ZEB2"	1.26915064969594	0.927460544311736	1.0119596755063	1.15508587410165	6.94373043086042	10.7903160785352	0.607754316512523
"NKAIN3"	1.06314945519543	0.751733980981524	0.358126441900469	0.460509848256923	8.16266878345511	12.1155795089197	0.577372175491737
"SLC35F1"	1.22963587205189	0.402124553850492	0.391262771483292	0.361330473875388	7.46412509236699	10.5915611303863	0.259964245097302
"IL1RAPL1"	1.04474092211221	0.332917492896473	0.223719928457169	0.212194106608815	8.18346274445252	12.4711266554444	0.163733672288437
"COL5A2"	0.466161342973885	0.111605227275531	0.119160504125644	0.127289182424905	5.49723977115375	9.2395496922528	0.116983013712276
"HS3ST5"	0.0293182606985913	0.082505123811143	0.757221009623194	0.921003971149275	0.108563605007323	0.125544417139258	0.061748072080446
"MARCH11"	0.0120349601827118	0.00736435213217642	0.805596039678643	0.680598348658078	0.0126989011487166	0.00792221852354493	0.0219289251226428
"KCNQ5"	6.44676747201374	6.4106293663118	12.7459302082978	14.2285119650855	0.343135504619158	1.03638058375604	4.07757504098765
"ZFHX3"	1.28129632448901	1.42102870466283	3.75621618062146	3.57988489656743	1.2153680562914	2.59260769861744	0.804146039380814
"ELAVL4"	0.845390254829361	0.66569142575735	1.76134359100568	1.41970801043031	0.126580382780863	0.148710864409038	0.386524339782517
"DLC1"	9.70051015927746	7.49210712438615	13.1039506202786	12.481042499556	2.0644773033454	3.82094750253851	6.50542914363198
"ANK2"	2.92456797813799	3.17245700090923	6.65283652639826	6.14217161906166	1.8068864443019	2.51163628718099	2.89105825309328
"IGF2BP2"	4.37281929279773	2.96685896471872	1.86014988808621	2.15784810675205	3.7732321711071	6.22730891451968	3.58445962424977
"COL18A1"	0.552361455567822	0.407358301481583	0.133257183794897	0.183711618469779	1.68254408465093	2.21183736850418	1.1282271046664
"PRICKLE2"	1.07064286042699	1.09219288591823	0.16170105282506	0.156247445340411	2.62306142727711	4.13243406351937	1.05016079191489
"SORCS1"	3.3721096552555	1.15399019025878	0.488867147146859	0.749263725463334	4.71407321357992	6.32617574769618	1.91426381999232
"GAS7"	0.489571294636154	0.521896145580432	0.131755666370764	0.283499991028093	2.90702741052396	3.32417843896226	0.879652191450846
"RALYL"	6.12377074600834	2.85796650240243	0.758324445937188	1.16380280913108	1.99381637907659	3.9153757455227	4.59216825493712
"ST18"	1.40159914254957	1.08240839212026	0.159041572891939	0.164100962874396	0.0739357265540255	0.04361942744	2.4468026546062
"PTPRJ"	0.951425992937454	0.728372557906236	0.225243522008575	0.530182736398678	6.09834174569607	7.66921399589668	0.671607115824426
"AKAP6"	1.35062997268008	1.32832685058066	2.59854680363491	1.91552502790079	0.286893244889681	0.468879817811336	0.925364842089243
"LINC00693"	2.2669656888868	1.12450858205488	2.76594946928993	3.05936195016718	0.548551467986682	1.11449190982144	0.604423057425435
"LINGO2"	2.96519999983639	4.3293989700959	6.7246787264504	5.58816345818392	1.53438130466302	2.37451356031099	2.59217646141216
"PCDH9"	7.15463478235645	3.02709184552869	1.0278303804475	1.27493452375124	4.7165513642136	7.05273259187611	3.30787881264915
"ROBO1"	13.8419941757754	12.0622947098002	2.84595182446011	3.08051937898843	2.53090063031625	4.30362843127351	19.7047917351257
"CTNNA2"	4.44963655032961	3.23993128300024	6.21067892938971	5.53913126724359	0.419450466214177	0.385340725981089	3.93217633673805
"TMEFF2"	0.407319400051848	0.0566978939855988	0.664402161352607	0.585449072333634	0.0739858781685542	0.118118784387787	0.0535600133521222
"QKI"	0.91246226842275	0.8872371600177	0.434916294257927	0.725636994300587	5.6741463536349	8.45448737662257	0.830747567701551
"HS3ST4"	0.608612775554092	1.06492231798641	0.195480926700865	0.296142107894964	2.58001932830223	4.71967758877665	1.12175322441082
"ST8SIA4"	0.138800049496511	0.0364259943277041	0.893214343667888	0.637999256431621	0.0173169783154102	0.025809325874155	0.0612471363507904
"LSAMP"	7.07443884761681	4.29267993128946	2.96403180937551	3.48601718389838	10.4426100702435	14.7288177220985	5.7290492074135
"FMN1"	0.0597755898373502	0.114769519319749	0.689497702534568	0.348147137575951	0.0418840651835005	0.121671506281691	0.0289016977224661
"PARD3B"	1.12421407796321	0.497288688175084	0.281140785385508	0.227636647803623	3.9824907965168	6.02491087312015	0.731364475568926
"GULP1"	1.93075849191016	0.70317329790329	0.713339510487023	0.884176051116586	2.34108915585215	4.28550940567812	1.13761119364152
"HECW1"	0.0256025654806473	0.159919267816081	0.481225581847722	0.43741004492727	0.0274311824350195	0.0280951885775017	0.0348718335050707
"MAML2"	1.3129911939451	1.77847916717991	0.98651441264493	1.0946506449934	3.55745638003336	6.70124263878079	1.17875795732141
"PHACTR1"	0.838604853044966	0.875027686991473	2.11135405512973	2.55594020177559	0.415475380031595	0.89985890628861	0.680619668769372
"ISL1"	0.250326076482955	0.275788187268203	0.900850932101766	0.929599661729938	0.0445736866478144	0.0414190454957936	0.0959120418247452
"MOXD1"	0.517681123275511	0.177539350056183	0.0746312272126158	0.106818736312348	4.6961790444671	7.93048391648785	0.320655524179744
"PRPH"	0.154915726533738	0.516210368404274	0.53367864262144	0.231775733197591	0.0317215610172435	0.0225567965931959	0.0304887899879245
"EYA4"	0.845753828398952	0.980341456005624	1.66850489377608	2.20725236685741	0.12124601015776	0.191990062945042	0.434385893838384
"KCNK10"	0.0298163369403554	0.086689023545402	0.487275036448906	0.438823785537038	0.0171028609271608	0.00914834894419598	0.0141049893625211
"TMC2"	0.0448305241302955	0.233065189984937	0.50254938531441	0.272942191633507	0.0227182676736803	0.0178954773513774	0.140207936123908
"RP11-145O15.3"	1.32234130631517	0.796259348961152	1.81587662629077	1.78028915676894	0.0897992750543574	0.261556627936622	0.555772604558576
"ANKFN1"	0.0540126896993816	0.303494931916808	0.710548198368001	0.445624105776537	0.0443367087870127	0.0319665554135479	0.167136795405118
"SLC8A1"	2.08801158676917	2.30019666322636	4.13435398964755	3.55261723003894	0.501688083905295	0.875789769544553	1.50145127127819
"SNAP91"	0.482609860247215	0.941880299115022	1.70198411999096	1.55844651629296	0.0602513638155215	0.0428474010418309	0.619528699358379
"RP3-399L15.3"	0.112882287379706	0.0321996064978717	0.757633912328986	0.907502245421355	0.191081077337355	0.358454694415674	0.0566655178453313
"SLC6A2"	0.0606350705844777	0.389192719226701	0.955492264913506	0.768278435800958	0.0293785567558878	0.0166931164128328	0.0946035382264974
"DAB1"	0.683247360710409	1.13776748747948	0.314208470081616	0.403166744384726	2.00979052084129	3.05600313751336	0.991600191856538
"STMN4"	0.0490337517172572	0.14133268738396	0.534029995099101	0.451636449289572	0.0418982799969465	0.00573329914376052	0.099420891562874
"CNTN4"	1.78966127211993	1.05875751459593	0.519973199584022	0.931803022773632	2.988272703331	4.57836066640493	0.85232834062425
"PTPRZ1"	0.510559836391746	0.0895595635965027	0.0560419526332613	0.0987506987270372	5.1863299931982	7.23951440022287	0.0830683388817532
"CNKSR2"	0.230120837141151	0.425394120092588	0.943830814578356	0.738739743182288	0.0668248906396557	0.109650820415152	0.178906536393373
"TCF7L2"	0.673940545083853	0.815986545212338	0.272028961896658	0.323822080606936	1.59331016928306	2.92847780607224	1.05978867717101
"FAM155A"	13.6289681287886	16.5838513647101	6.13314916259036	9.51833795123581	2.14205140437801	4.16531117675143	28.6765515911161
"CDC14B"	0.69212532026255	0.335746488146458	0.111251869668148	0.127322095038458	0.734179497149389	1.15352369231217	1.12227471614921
"CDK14"	0.958888718157799	0.578087386118956	0.216308017899181	0.399457733849054	2.17039475718919	3.94213858133033	0.420819665512626
"TCF7L1"	0.509417230508407	0.577370173470685	0.0834570882182498	0.0809706292016384	1.52230832994706	2.39783889060578	0.175926653508316
"FIGN"	0.545266725505681	0.748508102001405	0.284896307947456	0.712950258876313	2.40846889704851	3.85640022372533	0.409459536960557
"DNAJC1"	0.530367677726486	0.571849024527822	0.233584816607428	0.52371232758968	1.78691907321295	2.8904624920852	0.698338834645652
"PARK2"	1.63791529602874	1.24378284489319	0.450612486752805	0.392715116319938	1.12749405772253	1.55359820880776	2.97762589324759
"MIR137HG"	1.9706211437478	0.647146670098548	1.87928346798442	1.3479805278547	0.12565444008827	0.122842422215755	0.444144981567996
"SHANK2"	0.099065819702169	0.152095591160302	0.652138157794736	0.450889082456926	0.244997572281521	0.132822117033471	0.196031556321361
"MMP17"	0.393354959499451	0.59742324376794	0.162417523278619	0.171891981247145	0.942016083129244	1.37045924493919	0.472424998820308
"KCNQ1"	1.83136739128186	2.74908810042577	0.547588979496705	0.543372708808649	0.910234900893287	1.26611371263331	5.11746892173671
"TUBA1A"	1.08103643432915	1.52041205727642	2.37247241578222	2.65306583658077	0.984488655496701	1.13402939493407	0.666308776418056
"SCN3A"	0.43409337478149	0.353996990672471	0.856730261588214	0.714761560817625	0.0234912919458359	0.0155497002086966	0.298180506267949
"HMGA2"	0.594826762155121	0.561488000784508	0.268795677812646	0.32602563000564	5.42096099065959	8.88215003643274	0.275056498698414
"SLC44A5"	0.0697714095110941	0.12764872806985	1.33991731497187	1.176747477219	0.540701343991208	0.664298195920232	0.0688022028319693
"FAM69A"	0.0706476473304515	0.0445485517232602	0.496600453321393	0.271602246051844	0.0644283524074919	0.0781893235627532	0.0438986311199716
"PDS5B"	2.21181644405957	2.78026529386963	1.41433237088771	2.04145771434144	1.73184020349306	3.71523177453861	3.15934805598691
"SDK2"	0.113521391415785	0.192134611913934	0.0775336673170712	0.0688320236308671	1.01958697264747	1.35057303094778	0.520388545830292
"ADARB1"	0.364023542128548	0.404083616502302	0.176850882328044	0.181627176910397	0.852162906344946	1.04281583153459	1.0660848442625
"HDAC9"	3.20215934622103	2.30526916295146	0.773914264921436	1.01010169943803	1.02988825432173	1.5956061363989	5.28485765211081
"CUX2"	1.15515621057904	0.167861895457253	2.02023761681666	1.98433981654413	0.143908442606788	0.354127883560551	0.0112514470306098
"MEF2C"	0.69899680769878	0.478977392275333	0.389192178706125	0.343733062446689	4.61573597543303	6.55607332583228	0.554220170916488
"NAALADL2"	0.998827959274365	0.358306187626489	0.27151099054318	0.467193820359246	3.52200799327044	5.18048654659041	0.551894773211478
"PMEPA1"	0.324851167760303	0.800443202340958	0.346925194390618	0.348119463960291	0.942252908488965	1.26831973963042	1.05975804801824
"PDZRN3"	1.80185202624586	1.26599022325726	0.666842663931624	0.910028087252207	2.57305390626759	3.52334489580952	0.592514417569706
"RUNDC3B"	0.208995562344966	0.123085106285165	0.525086144995278	0.463135808850663	0.0522777327636979	0.150322475762398	0.113294201466595
"STK32B"	0.254394938594481	0.467490889668765	0.0576860270298458	0.119771750070984	0.235870907408757	0.589278355528545	1.04853260036759
"SASH1"	0.317894790976673	0.356095947845923	0.128584028200066	0.143456791303124	1.77158842502183	2.63949134044561	0.329821024809679
"TTC39C"	0.532781536155044	0.746936806717471	1.46679714976945	1.34045267426952	0.436776824062944	0.740499614323828	0.66727891836626
"PAK3"	0.563241619676295	0.904303537826854	1.39676417454795	1.20605212151055	0.0758609785002225	0.103314435593072	0.862563344953301
"SLC7A5"	0.158350652327403	1.34717113462561	0.161987976132451	0.289325571837607	0.0747768703483505	0.157710047089652	2.74385078052101
"CDH6"	1.99464425252924	0.0911760812700698	0.111450977927738	0.064374179882087	6.04977738538879	7.93790515792842	0.0137420256146393
"PPFIBP1"	1.29965521337539	0.378308108435373	0.173937654537716	0.129723696150647	3.48748863761424	5.00763273196372	0.234987133093485
"AC010127.3"	0.948331294331044	0.548664919892046	1.30492563146481	1.09005267381136	0.73166939812637	0.88020075132454	0.274954668604505
"NR4A1"	0.118542091590038	0.839041120330731	0.274361012661691	0.250854121637037	0.111981953642854	0.248001008243681	1.89888583307515
"CTC-340D7.1"	0.0199608416481175	0.0661267072329028	0.503174107883738	0.532394494851788	0.0402311465078086	0.0210273213302363	0.131951449677306
"ARHGEF28"	0.973711540976876	1.07947384183983	2.3527352915053	2.24383059407851	0.199302185262972	0.187104363004719	0.721895487585737
"NRP2"	0.198644549412334	0.337966423529247	0.851847207042363	0.681531113872424	0.258927733021505	0.354685896859261	0.216616845016868
"CUX1"	1.96000518784213	2.13526119970984	1.34093440987055	1.94209420819298	2.00419900272896	3.3612942768903	3.49393881680774
"GNA14"	0.0967554481940565	0.764884077676032	0.177144629149587	0.41463505982629	0.0464804408356547	0.104578881474458	1.50992627013058
"SFMBT2"	0.275917104320574	0.272169903113118	0.11504620125523	0.166111146941891	0.22488779945785	0.243877919496463	1.25146854898843
"TRIM2"	1.19133160241446	0.701649696247316	1.68266731173759	1.57744635344208	0.695457894414487	0.928840551099939	0.600046731025243
"COL25A1"	0.601216252637264	0.143648955129775	0.0775839789776485	0.0602523293973501	2.3336497722931	3.10491502178971	0.164872411426854
"FOS"	0.111402236156849	0.590080186487225	0.145597148511979	0.28184086527195	0.113460450093342	0.248114976635411	1.0036922071672
"ASTN1"	0.285579282770824	0.198070234294743	0.849209629567587	0.710759927338998	0.0781580717665773	0.0627070300943652	0.245261214455433
"CADPS"	0.908656556535725	1.20532841745059	2.41382158275439	1.41212410468115	0.111232760339609	0.129051281475145	1.33492914984136
"CCBE1"	0.0598913218521095	0.114575548800994	0.470532241530564	0.236005613897426	0.0823405346328001	0.196449729499037	0.0880599355586931
"DOCK1"	0.488962730768305	0.360517532765081	0.166578820311825	0.263892329886831	1.71410430651893	2.30288646524512	0.233910431569928
"MEIS2"	0.757239847861281	1.48596557770602	2.68545429725649	3.86870112322789	0.528682138019119	1.08959735612404	0.885572177416523
"PIK3R1"	0.219130372471286	0.373172794637829	1.00065867700454	0.866578228412614	0.540686877964313	0.795097498539669	0.26104727987299
"RP11-426C22.5"	0.143214473218088	0.43860843681571	0.101380330647962	0.0941232320808132	0.150123519651201	0.0837881722239981	1.14034430620055
"NMNAT2"	0.0970636330381709	0.308752642427814	0.82722570560181	0.475822438230604	0.0399916988600147	0.0271213861055244	0.415072432362588
"STAC"	0.825989453191066	1.03328590750805	1.63753499741169	1.92577407952258	0.155873428895961	0.18682391077304	0.62628441531514
"PCSK6"	0.178534049978733	0.428962379490962	0.0691407582126669	0.105130636276623	0.588142428736855	0.848595435729204	0.750241410248621
"NR2F2-AS1"	0.425853949722339	0.13979980687615	0.153281064014145	0.135321603476004	2.70457608660439	3.76004909628705	0.172017687687003
"GPR137C"	0.495551467234235	0.353686501007682	1.12145070958269	1.10828493928313	0.30990981293228	0.713411347648238	0.27100679649605
"ARHGAP42"	0.353457555528244	0.0717592868158907	0.132463713491315	0.105087982935054	1.56862196538758	2.66067562325587	0.247021614257633
"GLI3"	0.189780934057869	0.116776808342181	0.0827447673723714	0.0790733290194859	1.76468837841274	2.53983592755617	0.0712654607022502
"ADRBK2"	2.29312505619751	1.19446165119544	2.68035586937387	2.49719981460492	0.412869431465318	0.651470864567773	0.633850710579628
"SLC2A3"	0.177666160192793	0.705516635110063	0.142728715629648	0.329552102555692	0.108620565979841	0.178247974677183	1.72235136482074
"PLXNC1"	0.195011320346235	0.16077984731252	0.495221824966521	0.474570543028127	0.0515985017356422	0.221170066250722	0.190820651268626
"FOSL2"	0.374502918581304	0.844644385705671	0.128557011317881	0.181482954649011	0.114550073839369	0.107658533760622	1.15462394474134
"TGFBR2"	0.259882140349321	0.0950178535811008	0.0918137846908727	0.136829691969492	2.61014734509793	2.95074564264382	0.0965840397759987
"ADAM22"	0.269148657998959	0.232572282900834	1.04104172443457	1.25214320362699	0.17439001972157	0.403075696875959	0.206162450700091
"CHGA"	2.73334363183714	4.14508251936299	1.35883719144824	1.83950655356716	0.445643317652411	0.346790866877302	5.59662460273075
"LRP6"	0.706301672954548	0.629749489716815	0.467206889783582	0.540565026786363	1.25466960226798	1.61793848128512	1.83023804215467
"ATP8A1"	1.57269294234215	0.781417874743334	1.30541233563792	0.948839743358314	0.430794188710604	0.431893713300952	0.499125555475164
"VCAN"	0.324233678144401	0.176793336555168	0.176343193152929	0.251454936617756	3.55135663057211	5.01316612445294	0.13136326462239
"TUBB2B"	0.31518263320785	0.442223463354704	0.871948915555312	0.797038817765219	0.170525569588635	0.123289406550898	0.187034431365975
"SNTB1"	0.211491087857624	0.0771865404920738	0.103477787603262	0.114513353940051	3.51598078213266	5.98674171379697	0.1036249308485
"MAT2A"	0.479499200098559	0.638116946783424	0.427484188823989	0.474061446523803	0.317097232935448	0.661627157940126	1.77190310455555
"KHDRBS3"	1.3649159393011	1.792520800544	1.27751543562118	0.999429199822103	1.27226203007245	2.18151272619051	3.7484018162365
"TFAP2B"	0.254902632300273	0.347314124860738	0.912513779673876	0.758367167892225	0.300082432307917	0.578749258833252	0.216489953640396
"POSTN"	0.690053724616181	0.218731259469173	0.145960671183318	0.149671921707939	2.23088463463023	3.16248635404062	0.122574591819622
"KCNQ3"	0.0122854092101182	0.233033943429397	0.554994558200796	0.620511400298823	0.0484547467448619	0.178268457358817	0.348391770884569
"NCOA7"	0.631064938758574	0.654205787434204	1.24483841332267	0.980041309921972	0.385914187547705	0.551592040098142	0.736500038523763
"PCBP3"	0.879039628286446	0.941634377054181	1.6637137342397	1.36356202730855	0.230869187734266	0.949130791679048	1.00692811316415
"ANKRD50"	0.482475334918113	0.222237827313386	0.114693482458395	0.156499307371387	2.19805709046734	3.34963409346474	0.0669871871849033
"PRKG1"	1.2743916059881	0.611959134047025	0.446768809391397	0.540015923044448	4.64903046511777	8.01025700377814	0.374102907099511
"KIAA1217"	0.545606551205305	0.299718757129787	0.176527186607516	0.15529400971344	1.68627680702248	2.81968043940422	0.230756617360151
"KIAA1244"	0.5553897228808	0.436613454901708	0.22813970289664	0.376452850226459	0.0515336829860124	0.0653800247983788	2.83564348263531
"LARGE"	1.02820802675167	1.13978140062275	0.743645744326981	1.54761345148975	2.0501014894973	3.89094308014894	1.98998647045268
"UCHL1"	0.275740270793123	0.496648984240175	0.660358940826355	0.587521907998074	0.231564155315969	0.197961833258511	0.359547912244307
"DLGAP1"	2.26164467797135	2.32799786823063	1.857800913559	1.57646316141474	6.60314840049111	10.1340228958706	2.19888718134081
"MAPK4"	0.168411734996422	0.253664605617493	0.435813190510679	0.516057944697978	0.0979251149869312	0.278391314221932	0.181022362934134
"CD44"	0.209815554667948	0.212402012111125	0.539554543318233	0.344794514135094	0.152816584976273	0.139940055074444	0.332421784283121
"HSPA1A"	0.47926518644437	0.511735534954466	0.463256501964355	0.662473318178779	0.709001539379582	2.41680028548354	1.34629505099813
"USP36"	0.151366944985932	0.229318293285393	0.137087312544193	0.144435942813682	0.149843918266019	0.237386643039487	1.30061673970776
"DIAPH3"	0.162396323664388	0.263876952417437	0.194621109337475	2.75400320911462	0.247303625396002	4.88363796761927	0.134636481549682
"RP11-147N17.1"	0.0847052973268798	0.115572432731129	0.443467226416838	0.546868035432255	0.0953051531845411	0.178493686527994	0.0684807529646792
"CNTNAP2"	10.320251448429	4.34456548739416	6.20394514819667	3.94836975860115	3.06383018137603	4.80695120103959	5.1505756832813
"NAV2"	1.45369516902082	0.373882020982768	0.45304361821633	0.977365127418473	0.700781258520691	3.68827793482926	1.20433699914456
"RANBP2"	0.429981275796911	0.681079598930244	0.608082674066249	0.574582630296324	0.395545934885446	0.668557119140924	2.50181860818105
"FAT3"	0.185661143487252	0.352337371320851	0.789979143649956	0.945572105786817	0.141696366151506	0.581880323076864	0.135544369595674
"FNDC3A"	1.71085349473618	2.18704051155281	1.82125152799116	2.10917575976533	1.16289568358062	1.7429204399385	5.23344231016028
"NRXN1"	4.3057585589203	2.64831243627749	1.9304299493077	1.61354224384533	12.955256941042	17.4070283454409	2.67033489137519
"SOX5"	2.14343254518035	0.576507964252414	0.851344152997192	0.655008466614088	5.66862967024922	6.07060351054783	0.40058208671712
"APOLD1"	0.129721366597124	0.123677688787132	0.17322388355935	2.2802627175197	0.106995273579346	4.08258276636491	0.0830770302624289
"ARHGAP11B"	0.100878461083948	0.077439617747738	0.142358251791053	1.95047185753547	0.148390565752335	4.94115794445259	0.0650451060771983
"TOP2A"	0.108370000079378	0.0911919244916924	0.13287997104995	2.16742716618233	0.188531088051223	3.22999742963993	0.0746615785702989
"ASPM"	0.0420278539036207	0.158762273721172	0.0908671815496672	1.85495683941782	0.152482731254641	3.3915721414935	0.0622701926239173
"BRIP1"	0.065274632193168	0.339699752133153	0.153987049880699	1.75017840693561	0.195265171151584	2.48617275688739	0.0547338472067476
"CEP128"	0.248136125923285	0.172996504021964	0.543099563484349	1.95784419367081	0.239546273948076	2.05061864947483	0.163634454603506
"C21orf58"	0.111228809349979	0.0708902104307862	0.0780886409846544	1.16530264144106	0.111592748612786	2.32028259432328	0.0886158898867042
"ATAD2"	0.123789545135099	0.170039963031837	0.232107227565331	1.64859702916267	0.185119577081485	2.00575206643615	0.150942077708031
"CASC5"	0.0411162748318005	0.0335531176482923	0.113014273113811	1.13007450235171	0.0692989217179084	1.97240575410973	0.0347553273349703
"PRC1"	0.0853197308553754	0.0499257509596175	0.171804963214173	1.28197763688721	0.0917235713690368	1.93736653816778	0.0455559998141076
"RP1-167A14.2"	0.0526354887954504	0.0359197284414379	0.081348804646164	0.837357180344499	0.0642307343918929	1.51584721326953	0.0632496511847007
"CIT"	0.0417671605043837	0.0411349011955183	0.105101288101439	1.06686337517319	0.174204976630172	1.50212546379345	0.0447201172768961
"C2orf48"	0.00859256688577888	0.00571632040424144	0.0176531729186203	0.669934516650881	0.0430015794844433	1.81985500680001	0.00799152053472858
"NUSAP1"	0.0522783981427341	0.0420574435213441	0.0687523299246351	0.897228349855268	0.0860151986272911	1.28348185497095	0.0590579372267324
"GTSE1"	0.020600598441483	0.0176487593130621	0.0523448481446202	0.805947871245598	0.0340061544617603	1.08119641835648	0.02087388346425
"POLQ"	0.0497265806524851	0.0519483219379373	0.0749622482217924	0.832997591209207	0.075634285768874	1.46843744845565	0.0397318360039469
