NAME	Neuroendocrine.cells	NK.cells	T.cells	Myeloid.cells	B.cells	Fibroblasts	Stromal.other.cells	RBCs.cells	Schwann.cells	Plasma.cells	pDC.cells	Endothelial.cells
C12orf73	37.597864361124	0.0668168906364386	0.902028023591922	0.29399431880033	0.113588714081946	0.0868619578273702	0	0.0200450671909316	0.0734985797000825	0.00668168906364386	0.0200450671909316	0.0668168906364386
TDG	71.2535321746982	0.434309789136851	5.4388948978061	1.25615754396505	0.875301267337346	0.427628100073207	0.0133633781272877	0.0801802687637264	0.146997159400165	0.0200450671909316	0.146997159400165	0.126952092209233
GLT8D2	0.942118157973785	0	0.0200450671909316	0.0267267562545755	0	0.481081612582358	0	0	0.0133633781272877	0	0	0.0668168906364386
HCFC2	10.8577447284213	0.0868619578273702	0.808484376700908	0.200450671909316	0.106907025018302	0.167042226591097	0	0.0133633781272877	0.0801802687637263	0.00668168906364386	0	0.0601352015727948
NFYB	43.6715197199763	0.126952092209233	1.75060253467469	0.507808368836934	0.314039385991262	0.394219654754988	0.0133633781272877	0.0400901343818632	0.0668168906364386	0.0334084453182193	0.0200450671909316	0.133633781272877
TXNRD1	84.690408881686	0.167042226591097	2.38536299572086	2.24504752538434	0.521171746964221	0.70825904074625	0.0734985797000825	0.0267267562545755	0.260585873482111	0.0133633781272877	0.0601352015727948	0.514490057900578
RPL18AP3	16.8244930622552	0.0400901343818632	1.27620261115598	0.327402764118549	0.126952092209233	0.0668168906364386	0	0.0133633781272877	0.0334084453182193	0	0.0133633781272877	0.0200450671909316
EID3	8.29865781704568	0.0868619578273702	0.688213973555318	0.160360537527453	0.0868619578273702	0.0601352015727948	0.00668168906364386	0	0.00668168906364386	0.00668168906364386	0	0.0267267562545755
CHST11	6.92891155899869	0.327402764118549	3.1069854145944	2.69940238171212	0.354129520373125	0.273949251609398	0.0267267562545755	0	0.0400901343818632	0.0133633781272877	0.0868619578273702	0.240540806291179
SLC41A2	9.02696192498286	0.00668168906364386	0.0801802687637264	0.260585873482111	0.0601352015727948	0.0868619578273702	0.00668168906364386	0	0.0267267562545755	0	0.0133633781272877	0.0133633781272877
C12orf45	36.4018420187318	0.0868619578273702	1.9644165847113	1.2494758549014	0.347447831309481	0.253904184418467	0	0.0133633781272877	0.0601352015727948	0.0534535125091509	0.407583032882276	0.100225335954658
ALDH1L2	8.11157052326365	0.00668168906364386	0.0200450671909316	0.0601352015727948	0.00668168906364386	0.140315470336521	0	0.00668168906364386	0.0334084453182193	0.0133633781272877	0	0
APPL2	19.4036250408218	0.0534535125091509	0.708259040746249	0.861937889210058	0.0601352015727948	0.187087293782028	0.00668168906364386	0.0133633781272877	0.0734985797000825	0	0.00668168906364386	0.0868619578273702
C12orf75	68.4271777007768	1.08911531737395	11.1918291816035	0.440991478200495	1.13588714081946	0.541216814155153	0.0200450671909316	0.0267267562545755	0.187087293782028	0.0267267562545755	2.29850103789349	0.0200450671909316
CASC18	0.146997159400165	0	0	0	0	0	0	0	0	0	0	0
ST13P3	0	0	0	0	0	0	0	0	0	0	0	0
NUAK1	7.06254534027156	0.0133633781272877	0.0534535125091509	0.0935436468910141	0	0.320721075054905	0	0.0200450671909316	0.046771823445507	0	0	0.200450671909316
CKAP4	56.8879006878638	0.0267267562545755	0.641442150109811	0.50112667977329	0.0668168906364386	0.962163225164716	0.0200450671909316	0.0400901343818632	0.273949251609398	0.046771823445507	0	0.240540806291179
TCP11L2	6.46119332454362	0.0868619578273702	1.60360537527453	0.126952092209233	0.300676007863974	0.0868619578273702	0.0133633781272877	0	0.0200450671909316	0	0.0133633781272877	0.0334084453182193
POLR3B	5.31862449466052	0.0133633781272877	0.260585873482111	0.100225335954658	0.0267267562545755	0.0801802687637264	0	0	0.00668168906364386	0	0	0.0334084453182193
RFX4	5.40548645248789	0	0.0534535125091509	0.046771823445507	0	0.00668168906364386	0	0	0	0	0	0.0200450671909316
RIC8B	19.6308024689857	0.046771823445507	0.50112667977329	0.20713236097296	0.0334084453182193	0.113588714081946	0.00668168906364386	0.0267267562545755	0.0400901343818632	0	0	0.0734985797000825
EEF1B2P4	0.0334084453182193	0	0	0	0	0	0	0	0	0	0	0
CRY1	10.9980601987578	0.187087293782028	1.69714902216554	0.340766142245837	0.0334084453182193	0.253904184418467	0	0.0133633781272877	0.0200450671909316	0	0.0400901343818632	0.0801802687637264
BTBD11	4.57695700859605	0.0133633781272877	0.701577351682606	0.0400901343818632	0.00668168906364386	0.0200450671909316	0	0	0.00668168906364386	0	0	0.0267267562545755
PWP1	63.8769474484353	0.247222495354823	3.36088959901286	1.1425688298831	0.574625259473372	0.534535125091509	0	0.0200450671909316	0.153678848463809	0.0133633781272877	0.0334084453182193	0.213814050036604
PRDM4	10.6305673002574	0.0334084453182193	0.547898503218797	0.220495739100247	0.273949251609398	0.0868619578273702	0.00668168906364386	0.00668168906364386	0.0267267562545755	0	0.00668168906364386	0.00668168906364386
ASCL4	0.046771823445507	0	0	0	0	0	0	0	0	0	0	0
WSCD2	0.374174587564056	0	0	0	0	0.00668168906364386	0	0	0	0	0	0
CMKLR1	0.126952092209233	0.0400901343818632	0.0200450671909316	1.36306456898335	0	0.0267267562545755	0	0	0	0	0.0334084453182193	0.0200450671909316
FICD	2.10473205504782	0.0200450671909316	0.193768982845672	0.153678848463809	0.0267267562545755	0.046771823445507	0.0133633781272877	0	0.0133633781272877	0.0133633781272877	0.00668168906364386	0.00668168906364386
SART3	25.5173705340559	0.126952092209233	1.44992652681072	0.400901343818632	0.12027040314559	0.140315470336521	0.0133633781272877	0.0133633781272877	0.046771823445507	0	0.046771823445507	0.106907025018302
ISCU	113.735711241346	0.748349175128113	13.5905555554516	5.52575685563348	1.89091800501121	1.77064760186562	0.106907025018302	0.213814050036604	0.287312629736686	0.340766142245837	0.50112667977329	0.581306948537016
TMEM119	3.42102480058566	0	0.0267267562545755	0.314039385991262	0	0.3808562766277	0	0.00668168906364386	0	0	0	0
SELPLG	0.387537965691344	0.440991478200495	4.53018518515054	1.36974625804699	0.0334084453182193	0.0133633781272877	0	0.0133633781272877	0	0.00668168906364386	0.287312629736686	0
CORO1C	37.0967376813507	0.0801802687637264	0.58798863760066	2.40540806291179	0.474399923518714	0.320721075054905	0.00668168906364386	0.046771823445507	0.146997159400165	0.00668168906364386	0.3808562766277	0.153678848463809
SSH1	7.90443816229069	0.160360537527453	0.634760461046167	0.875301267337346	0.0334084453182193	0.220495739100248	0	0.0133633781272877	0.113588714081946	0	0.0133633781272877	0.140315470336521
DAO	0.487763301646002	0	0.00668168906364386	0.0133633781272877	0	0	0	0	0	0	0	0
SVOP	15.7153326776904	0.0200450671909316	0.126952092209233	0.0801802687637264	0.0267267562545755	0.0334084453182193	0	0	0.0133633781272877	0	0	0.0267267562545755
USP30	9.34100131097412	0.0133633781272877	0.3808562766277	0.12027040314559	0.0334084453182193	0.0534535125091509	0	0.00668168906364386	0.00668168906364386	0	0	0.0200450671909316
USP30-AS1	0.0868619578273702	0.0668168906364386	1.05570687205573	0.507808368836934	0.167042226591097	0.0200450671909316	0	0	0	0.0133633781272877	0.0133633781272877	0
ALKBH2	51.1216030259392	0.0601352015727948	1.05570687205573	0.267267562545755	0.160360537527453	0.247222495354823	0	0.0200450671909316	0.0801802687637263	0.00668168906364386	0.0133633781272877	0.0601352015727948
UNG	28.4372686548683	0.0734985797000825	0.935436468910141	0.126952092209233	0.100225335954658	0.113588714081946	0.0133633781272877	0.0133633781272877	0.046771823445507	0.0267267562545755	0	0.0801802687637264
ACACB	2.4521798863573	0	0.17372391565474	0.0133633781272877	0.0133633781272877	0.0668168906364386	0	0	0.0200450671909316	0	0	0.0801802687637264
FOXN4	2.4521798863573	0	0	0.0200450671909316	0	0	0	0	0	0	0	0
MYO1H	0.521171746964221	0	0.00668168906364386	0.00668168906364386	0	0	0	0	0	0	0	0.00668168906364386
KCTD10	15.8623298370905	0.100225335954658	0.748349175128113	0.347447831309481	0.0400901343818632	0.247222495354823	0.0133633781272877	0.0200450671909316	0.0400901343818632	0	0.0267267562545755	0.113588714081946
UBE3B	13.4636034632424	0.100225335954658	0.902028023591922	0.29399431880033	0.146997159400165	0.0734985797000825	0	0	0.0868619578273702	0	0.0267267562545755	0.0801802687637264
MMAB	42.8763987214027	0.12027040314559	1.54347017370173	0.440991478200495	0.153678848463809	0.227177428163891	0.0267267562545755	0.0200450671909316	0.0801802687637263	0.00668168906364386	0.0200450671909316	0.146997159400165
MVK	14.1584991258613	0.0334084453182193	0.608033704791592	0.160360537527453	0.0668168906364386	0.0601352015727948	0.00668168906364386	0	0.00668168906364386	0	0	0.0334084453182193
FAM222A	22.3101597835069	0.0534535125091509	0.167042226591097	0.106907025018302	0.0801802687637264	0.0200450671909316	0	0	0.0534535125091509	0	0.0133633781272877	0.0133633781272877
FAM222A-AS1	2.82635447392135	0	0.0200450671909316	0.00668168906364386	0.0133633781272877	0.0267267562545755	0	0	0	0	0	0
TRPV4	0.29399431880033	0	0	0.267267562545755	0	0.00668168906364386	0.00668168906364386	0	0.0133633781272877	0	0	0.00668168906364386
GLTP	17.4325267670468	0.220495739100247	2.75953758328492	1.19602234239225	0.320721075054905	0.3808562766277	0.0133633781272877	0.0200450671909316	0.167042226591097	0.0200450671909316	0.0267267562545755	0.187087293782028
RN7SL441P	0.00668168906364386	0	0	0	0	0	0	0	0	0	0	0
TCHP	21.1007740629873	0.126952092209233	1.23611247677411	0.340766142245837	0.200450671909316	0.220495739100248	0	0.00668168906364386	0.0734985797000825	0.00668168906364386	0.0200450671909316	0.0668168906364386
GIT2	16.2966396262274	0.247222495354823	3.26066426305821	1.10916038456488	0.641442150109811	0.187087293782028	0	0.0133633781272877	0.0801802687637263	0.0133633781272877	0.106907025018302	0.247222495354823
ANKRD13A	14.165180814925	0.247222495354823	1.86419124875664	0.935436468910141	0.734985797000825	0.113588714081946	0.0133633781272877	0	0.0534535125091509	0.0267267562545755	0.0200450671909316	0.0935436468910141
C12orf76	64.9460176986183	0.140315470336521	2.75285589422127	0.835211132955483	0.220495739100247	0.253904184418467	0.00668168906364386	0.0334084453182193	0.133633781272877	0.00668168906364386	0.0133633781272877	0.106907025018302
IFT81	29.6266093081969	0.0133633781272877	0.20713236097296	0.113588714081946	0.046771823445507	0.227177428163891	0.00668168906364386	0.0267267562545755	0.100225335954658	0	0	0.0801802687637264
ATP2A2	63.1285982733072	0.180405604718384	1.75060253467469	2.35863623946628	0.153678848463809	0.661487217300742	0.0801802687637264	0.046771823445507	0.220495739100247	0.0200450671909316	0.0400901343818632	0.354129520373125
ANAPC7	29.1722544518691	0.0601352015727948	1.04234349392844	0.494444990709646	0.12027040314559	0.180405604718384	0.00668168906364386	0.0267267562545755	0.0935436468910141	0	0	0.0734985797000825
ARPC3	314.340061999126	3.4277064896493	50.2262566914109	37.2838249751328	9.04700699217379	3.62147547249497	0.434309789136851	0.140315470336521	1.01561673767387	0.200450671909316	1.68378564403825	1.93768982845672
GPN3	33.7492114604652	0.113588714081946	1.75060253467469	1.12920545175581	0.287312629736686	0.260585873482111	0.0133633781272877	0	0.0534535125091509	0.0200450671909316	0.0868619578273702	0.0868619578273702
RPL31P49	0.0334084453182193	0	0	0.00668168906364386	0	0	0	0	0	0	0	0
FAM216A	51.9100423354492	0.0534535125091509	0.527853436027865	0.12027040314559	0.12027040314559	0.0668168906364386	0.0133633781272877	0.0534535125091509	0.0334084453182193	0.00668168906364386	0	0.0734985797000825
VPS29	114.390516769583	0.781757620446332	8.79978449681897	6.4745567026709	0.948799847037428	1.12252376269217	0.0734985797000825	0.100225335954658	0.367492898500412	0.0200450671909316	0.187087293782028	0.474399923518714
RAD9B	0.567943570409728	0.00668168906364386	0.0267267562545755	0.0534535125091509	0.00668168906364386	0	0	0	0	0	0	0
PPTC7	8.84655632026447	0.12027040314559	1.32297443460148	0.788439309509976	0.280630940673042	0.126952092209233	0.0133633781272877	0.00668168906364386	0.0334084453182193	0	0.0668168906364386	0.0801802687637264
TCTN1	21.1675909536238	0.046771823445507	0.434309789136851	0.247222495354823	0.200450671909316	0.314039385991262	0.0133633781272877	0.0133633781272877	0.0601352015727948	0	0	0.0534535125091509
HVCN1	2.44549819729365	0.20713236097296	0.942118157973785	1.32297443460148	2.37199961759357	0.160360537527453	0	0.0133633781272877	0.0400901343818632	0	0.247222495354823	0.046771823445507
PPP1CC	142.106163005578	0.661487217300742	10.937924997185	3.52793182560396	2.06464192066595	1.04234349392844	0.046771823445507	0.0935436468910141	0.240540806291179	0.12027040314559	0.146997159400165	0.307357696927618
MYL2	0.046771823445507	0	0	0	0.0400901343818632	0	0	0	0	0	0	0
CUX2	11.8666797770315	0.00668168906364386	0.0801802687637264	0.046771823445507	0.00668168906364386	0.0734985797000825	0	0	0.00668168906364386	0	0.0801802687637263	0.0267267562545755
SH2B3	3.02012345676703	0.0668168906364386	0.708259040746249	2.46554326448459	0.260585873482111	0.227177428163891	0	0	0.0868619578273702	0	0.29399431880033	0.420946411009563
ATXN2	68.7345353977044	0.233859117227535	2.45886157542094	1.21606740958318	0.400901343818632	0.608033704791592	0.0334084453182193	0.0133633781272877	0.220495739100247	0.00668168906364386	0.0334084453182193	0.29399431880033
BRAP	16.2699128699728	0.0935436468910141	0.781757620446332	0.394219654754988	0.12027040314559	0.0734985797000825	0	0.00668168906364386	0.046771823445507	0.00668168906364386	0	0.0601352015727948
PCNPP1	0.193768982845672	0	0.00668168906364386	0	0	0	0	0	0	0	0	0
ACAD10	18.4681885719116	0.0334084453182193	0.507808368836934	0.29399431880033	0.0801802687637264	0.046771823445507	0	0	0.046771823445507	0.0133633781272877	0.0200450671909316	0.0801802687637264
ALDH2	78.3027141368424	0.0334084453182193	0.461036545391427	6.08701873697956	0.140315470336521	0.41426472194592	0.00668168906364386	0.046771823445507	0.0868619578273702	0.0133633781272877	0.20713236097296	0.106907025018302
MAPKAPK5-AS1	53.1127463669051	0.273949251609398	4.34309789136851	1.59692368621088	0.3808562766277	0.167042226591097	0.00668168906364386	0.0334084453182193	0.106907025018302	0.0200450671909316	0.0267267562545755	0.193768982845672
MAPKAPK5	37.9787206377517	0.0801802687637264	2.06464192066595	0.654805528237099	0.240540806291179	0.180405604718384	0.00668168906364386	0.0200450671909316	0.0400901343818632	0.0200450671909316	0.0400901343818632	0.0601352015727948
RPS2P41	0.0133633781272877	0	0	0	0	0	0	0	0	0	0	0
ADAM1B	0.0400901343818632	0	0	0	0	0	0	0	0	0	0	0
TMEM116	10.8711081065486	0.113588714081946	1.16929558613768	0.200450671909316	0.106907025018302	0.046771823445507	0	0.00668168906364386	0.0534535125091509	0.0133633781272877	0.0200450671909316	0.0200450671909316
ERP29	262.236250680831	1.38310963617428	26.3058098435659	12.0871755161317	4.62372883204155	1.47665328306529	0.106907025018302	0.187087293782028	0.708259040746249	0.213814050036604	1.6904673331019	0.634760461046167
NAA25	24.1609876541362	0.0868619578273702	1.22943078771047	0.461036545391427	0.233859117227535	0.113588714081946	0.0267267562545755	0.00668168906364386	0.0868619578273702	0.0133633781272877	0.0200450671909316	0.113588714081946
TRAFD1	12.5749388177778	0.0734985797000825	0.915391401719209	0.554580192282441	0.180405604718384	0.17372391565474	0	0	0.0534535125091509	0	0.00668168906364386	0.0668168906364386
HECTD4	54.4357208015066	0.160360537527453	1.43656314868343	0.507808368836934	0.300676007863974	0.29399431880033	0.0200450671909316	0.00668168906364386	0.0868619578273702	0.0133633781272877	0.046771823445507	0.113588714081946
RPL7AP60	0.721622418873537	0	0.00668168906364386	0	0	0.00668168906364386	0	0	0	0	0	0
RPL6	3349.00287416864	11.5660037691675	301.938847097003	42.1414129244018	33.0676791759735	16.9514451544645	0.708259040746249	2.41877144103908	4.34309789136851	0.922073090782853	6.46787501360726	2.99339670051245
PTPN11	40.6513962632093	0.180405604718384	2.73949251609398	1.19602234239225	0.307357696927618	0.407583032882276	0.0267267562545755	0.0400901343818632	0.17372391565474	0.00668168906364386	0.0334084453182193	0.287312629736686
RPH3A	6.74182426521666	0	0.0400901343818632	0.046771823445507	0.00668168906364386	0	0	0	0.00668168906364386	0	0	0.0200450671909316
OAS1	6.48792008079819	0.220495739100247	1.64369550965639	5.14490057900577	0.861937889210058	1.26283923302869	0	0.00668168906364386	0.17372391565474	0.00668168906364386	0.200450671909316	0.654805528237099
OAS3	5.50571178844254	0.046771823445507	0.861937889210058	1.44992652681072	0.0668168906364386	0.521171746964221	0	0	0.17372391565474	0	0.00668168906364386	0.534535125091509
OAS2	0.227177428163891	0.146997159400165	1.88423631594757	2.07800529879324	0.340766142245837	0.561261881346085	0.0133633781272877	0	0.0935436468910141	0.0200450671909316	0.0868619578273702	0.895346334528278
DTX1	16.396864962182	0.0334084453182193	0.187087293782028	0.106907025018302	0.280630940673042	0.0734985797000825	0.00668168906364386	0	0	0	0	0.0400901343818632
RASAL1	0.167042226591097	0	0.0400901343818632	0.00668168906364386	0.0400901343818632	0	0	0	0	0	0	0
DDX54	24.9093368292643	0.180405604718384	2.59917704575746	0.875301267337346	0.41426472194592	0.240540806291179	0.0267267562545755	0.0200450671909316	0.100225335954658	0.0200450671909316	0.0534535125091509	0.126952092209233
RITA1	17.372391565474	0.0668168906364386	1.08243362831031	0.387537965691344	0.227177428163891	0.113588714081946	0.0133633781272877	0.0133633781272877	0.0601352015727948	0.00668168906364386	0.0133633781272877	0.0868619578273702
IQCD	1.26952092209233	0.0200450671909316	0.0534535125091509	0.12027040314559	0.0267267562545755	0.0334084453182193	0	0	0.0133633781272877	0	0.0133633781272877	0
TPCN1	2.37199961759357	0	0.374174587564056	0.982208292355648	0.0734985797000825	0.200450671909316	0.0133633781272877	0	0.0534535125091509	0	0.00668168906364386	0.0400901343818632
SLC8B1	0.741667486064469	0.0534535125091509	1.22943078771047	1.21606740958318	0.113588714081946	0.0801802687637264	0	0.00668168906364386	0.0133633781272877	0	0.0801802687637263	0.0734985797000825
PLBD2	6.40105812297082	0.0200450671909316	0.320721075054905	1.26952092209233	0.0133633781272877	0.113588714081946	0.0133633781272877	0.00668168906364386	0.0334084453182193	0	0.0200450671909316	0.0400901343818632
SDS	0.340766142245837	0	0.0734985797000825	6.86877635742589	0	0	0.0267267562545755	0	0	0	0.00668168906364386	0
SDSL	1.72387577842012	0.0200450671909316	0.046771823445507	3.00676007863974	0.00668168906364386	0.220495739100248	0.00668168906364386	0.0133633781272877	0.0267267562545755	0	0.0133633781272877	0
LHX5	0.0601352015727948	0	0	0	0	0	0	0	0	0	0	0
RBM19	11.5526403910402	0.0668168906364386	1.31629274553784	0.427628100073207	0.193768982845672	0.106907025018302	0.0133633781272877	0.0133633781272877	0.0400901343818632	0.00668168906364386	0.0200450671909316	0.0534535125091509
TBX5	0.0400901343818632	0	0	0	0	0.00668168906364386	0	0	0	0	0	0
TBX3	17.6196140608289	0.00668168906364386	0.0133633781272877	0.0400901343818632	0	0.200450671909316	0.0267267562545755	0.00668168906364386	0.187087293782028	0	0	0.0734985797000825
MED13L	75.0420498737842	0.314039385991262	2.79962771766678	3.02680514583067	0.728304107937181	0.828529443891839	0.0267267562545755	0.046771823445507	0.440991478200495	0.046771823445507	0.160360537527453	0.394219654754988
LINC00173	1.18265896426496	0	0.0534535125091509	0.167042226591097	0.0334084453182193	0.00668168906364386	0	0	0.00668168906364386	0	0.0133633781272877	0
MAP1LC3B2	1.20938572051954	0.0334084453182193	0.240540806291179	0.17372391565474	0.046771823445507	0.0200450671909316	0.00668168906364386	0.00668168906364386	0	0	0	0.0200450671909316
C12orf49	25.3636916855921	0.12027040314559	1.66374057684732	0.962163225164716	0.400901343818632	0.126952092209233	0.0133633781272877	0.0400901343818632	0.046771823445507	0.0133633781272877	0.0267267562545755	0.12027040314559
RNFT2	15.2609778213626	0	0.146997159400165	0.0801802687637264	0.0534535125091509	0.0133633781272877	0.0133633781272877	0	0.0200450671909316	0	0.00668168906364386	0.0334084453182193
HRK	47.1125895877529	0	0.160360537527453	0.140315470336521	0.621397082918879	0.0133633781272877	0	0	0	0.00668168906364386	0	0.0133633781272877
FBXW8	11.6528657269949	0.0267267562545755	0.287312629736686	0.146997159400165	0.0734985797000825	0.0868619578273702	0	0	0.0133633781272877	0.0200450671909316	0.00668168906364386	0.0668168906364386
TESC	53.4936026435328	0.253904184418467	2.15150387849332	0.668168906364386	0.140315470336521	0.273949251609398	0.0267267562545755	0.0668168906364386	0.00668168906364386	0	0	0.0534535125091509
FBXO21	59.4202608429849	0.133633781272877	2.33859117227535	0.461036545391427	0.327402764118549	0.3808562766277	0.0133633781272877	0.0267267562545755	0.0734985797000825	0.00668168906364386	0.0200450671909316	0.200450671909316
NOS1	3.69497405219506	0	0.0200450671909316	0.0601352015727948	0	0.0267267562545755	0	0	0.00668168906364386	0	0	0.0334084453182193
KSR2	16.9581268435281	0	0.180405604718384	0.0734985797000825	0.00668168906364386	0.0400901343818632	0	0	0.00668168906364386	0	0	0.0400901343818632
RFC5	18.64859417663	0.0400901343818632	0.67485059542803	0.153678848463809	0.0935436468910141	0.0734985797000825	0	0.00668168906364386	0.0400901343818632	0	0	0.046771823445507
WSB2	49.6315863647466	0.0534535125091509	1.0356618048648	1.16261389707403	0.0868619578273702	0.360811209436769	0.0133633781272877	0.0668168906364386	0.0935436468910141	0.00668168906364386	0.0267267562545755	0.140315470336521
VSIG10	14.7331243853347	0.00668168906364386	0.280630940673042	0.17372391565474	0.046771823445507	0.0801802687637264	0.0133633781272877	0.00668168906364386	0.0400901343818632	0	0.0200450671909316	0.0868619578273702
PEBP1	781.837800715096	0.908709712655565	20.2722446190955	9.07373374842837	2.19159401287519	3.44775155684023	0.233859117227535	0.374174587564056	1.91764476126579	0.153678848463809	0.50112667977329	0.895346334528278
TAOK3	46.1838348079064	0.594670326664304	6.94895662618962	4.04910357256818	1.05570687205573	0.481081612582358	0.046771823445507	0.0200450671909316	0.0935436468910141	0.0133633781272877	0.17372391565474	0.153678848463809
RPS2P5	3.62147547249497	0.0267267562545755	0.427628100073207	0.106907025018302	0.0534535125091509	0.0267267562545755	0	0	0.0200450671909316	0	0.00668168906364386	0.00668168906364386
SUDS3	67.3447440724665	0.260585873482111	3.03348683489431	0.922073090782853	0.694895662618962	0.487763301646002	0.0200450671909316	0.0734985797000825	0.0868619578273702	0.0133633781272877	0.0935436468910141	0.0935436468910141
SRRM4	69.041893094632	0.0200450671909316	0.187087293782028	0.220495739100247	0.0267267562545755	0.17372391565474	0.0200450671909316	0.0267267562545755	0.0334084453182193	0.00668168906364386	0.00668168906364386	0.0801802687637264
RN7SL508P	2.73949251609398	0	0	0	0.00668168906364386	0	0	0	0	0	0	0
HSPB8	0.888664645464634	0	0.00668168906364386	0.0400901343818632	0	0.400901343818632	0.0267267562545755	0	0	0	0	0.0668168906364386
CCDC60	0.808484376700907	0	0.00668168906364386	0	0.00668168906364386	0.0200450671909316	0	0	0	0	0	0.0267267562545755
TMEM233	6.30083278701616	0.00668168906364386	0.0200450671909316	0	0.00668168906364386	0.0400901343818632	0.0200450671909316	0	0.126952092209233	0	0	0.227177428163891
PRKAB1	16.0494171308726	0.0601352015727948	0.561261881346084	0.193768982845672	0.106907025018302	0.0935436468910141	0	0	0.0534535125091509	0	0	0.0534535125091509
CIT	16.9781719107191	0	0.267267562545755	0.100225335954658	0.046771823445507	0.0334084453182193	0.0133633781272877	0.00668168906364386	0.113588714081946	0	0	0.0267267562545755
RAB35	19.8847066534041	0.133633781272877	1.97109827377494	1.21606740958318	0.153678848463809	0.146997159400165	0.0133633781272877	0.00668168906364386	0.0534535125091509	0	0.00668168906364386	0.12027040314559
RPLP0	1569.47530753743	6.27410603076159	186.820026219482	27.7958265047585	21.388086692724	11.7998628863951	3.04016852395796	1.08911531737395	3.16043892710355	0.761712553255401	3.78183601002243	2.05796023160231
PXN-AS1	15.9558734839815	0.0334084453182193	0.634760461046167	0.133633781272877	0.046771823445507	0.0534535125091509	0	0.00668168906364386	0.0133633781272877	0.00668168906364386	0.0200450671909316	0.0200450671909316
PXN	5.92665819945211	0.193768982845672	1.38310963617428	0.608033704791591	0.0334084453182193	0.20713236097296	0.0133633781272877	0.00668168906364386	0.100225335954658	0	0	0.461036545391427
NME2P1	0.487763301646002	0.00668168906364386	0.0133633781272877	0.0200450671909316	0	0.00668168906364386	0	0	0	0	0	0
RNU4-2	0.788439309509976	0.00668168906364386	0.160360537527453	0.12027040314559	0.0334084453182193	0	0	0	0	0.00668168906364386	0.0267267562545755	0
RNU4-1	0.187087293782028	0.00668168906364386	0.0400901343818632	0.0400901343818632	0.0200450671909316	0	0	0	0	0	0.00668168906364386	0
SIRT4	3.09362203646711	0.0200450671909316	0.0534535125091509	0.0400901343818632	0.0133633781272877	0	0	0	0.00668168906364386	0	0	0.0200450671909316
PLA2G1B	0.788439309509976	0	0.0133633781272877	0	0	0	0	0	0	0	0	0
MSI1	19.6508475361766	0.0133633781272877	0.0601352015727948	0.0801802687637264	0.0200450671909316	0.046771823445507	0	0.0267267562545755	0	0	0.00668168906364386	0.0133633781272877
RPS27P25	0.354129520373125	0	0.00668168906364386	0.00668168906364386	0	0	0	0	0	0	0	0
COX6A1	640.733891069065	1.9042813831385	30.6154992896162	14.4591751337253	4.28296268979572	3.44106986777659	0.20713236097296	0.728304107937181	0.982208292355648	0.267267562545755	0.868619578273702	1.42988145961979
TRIAP1	42.7628100073207	0.253904184418467	3.45443324590388	0.828529443891839	0.394219654754988	0.400901343818632	0	0.0801802687637264	0.0935436468910141	0.0200450671909316	0.0400901343818632	0.17372391565474
GATC	22.8914667320439	0.0601352015727948	1.04902518299209	0.354129520373125	0.17372391565474	0.187087293782028	0.0133633781272877	0	0.0868619578273702	0.00668168906364386	0.00668168906364386	0.0334084453182193
RPL31P52	0.247222495354823	0	0	0	0	0	0	0	0	0	0	0
SRSF9	356.401294654764	1.13588714081946	14.2186343274341	7.47681006221748	2.76621927234856	1.86419124875664	0.0668168906364386	0.160360537527453	0.688213973555318	0.20713236097296	0.327402764118549	1.00225335954658
DYNLL1	712.749135797018	2.85308123017593	31.5108456241445	19.4570785533309	5.19835409151493	8.53251693427321	0.547898503218797	0.447673167264139	2.64594886920297	0.3808562766277	0.868619578273702	3.82192614440429
COQ5	43.076849393312	0.0801802687637264	1.57687861901995	0.768394242319044	0.180405604718384	0.153678848463809	0	0.0267267562545755	0.100225335954658	0.00668168906364386	0.0133633781272877	0.0935436468910141
RPL29P24	0.0267267562545755	0	0	0	0	0	0	0	0	0	0	0
RNF10	58.7253651803659	0.273949251609398	4.38318802575037	1.32297443460148	0.648123839173455	0.407583032882276	0.0935436468910141	0.193768982845672	0.0734985797000825	0.0133633781272877	0.0935436468910141	0.273949251609398
POP5	38.179171309661	0.307357696927618	4.45668660545046	1.18934065332861	0.58798863760066	0.347447831309481	0.0334084453182193	0.0267267562545755	0.187087293782028	0.0400901343818632	0.0935436468910141	0.160360537527453
CABP1	3.00007838957609	0	0	0.0133633781272877	0	0.167042226591097	0	0	0	0	0	0.00668168906364386
MLEC	78.1356719102513	0.3808562766277	3.78183601002243	3.57470364904947	0.514490057900577	0.975526603292004	0.0668168906364386	0.0601352015727948	0.407583032882276	0.12027040314559	0.240540806291179	0.628078771982523
UNC119B	12.3210346333593	0.046771823445507	0.487763301646002	0.113588714081946	0.0668168906364386	0.0801802687637264	0.0133633781272877	0.00668168906364386	0.0400901343818632	0	0	0.0734985797000825
ACADS	12.2542177427228	0.0868619578273702	1.06907025018302	0.567943570409728	0.0334084453182193	0.126952092209233	0.0133633781272877	0	0.0200450671909316	0.00668168906364386	0.00668168906364386	0.0400901343818632
SPPL3	54.2486335077245	0.100225335954658	1.53678848463809	1.25615754396505	0.273949251609398	0.29399431880033	0.00668168906364386	0.0200450671909316	0.167042226591097	0.0133633781272877	0.0668168906364386	0.187087293782028
