NAME	Neuroendocrine.cells	NK.cells	T.cells	Myeloid.cells	B.cells	Fibroblasts	Stromal.other.cells	RBCs.cells	Schwann.cells	Plasma.cells	pDC.cells	Endothelial.cells
XBP1	0.336819288104655	0.357798165137615	0.443515497553018	0.603646185010128	0.183776932826362	0.519662921348315	0.161764705882353	0.0833333333333333	0.314285714285714	22.5217391304348	1.52564102564103	0.244444444444444
FKBP11	0.0464329175540006	0.172018348623853	0.196574225122349	0.0202565833896016	0.0430925221799747	0.384831460674157	0.0294117647058824	0	0.238095238095238	7.43478260869565	0.0897435897435897	0.177777777777778
IGKV3-15	0.000152114390021296	0	0.000407830342577488	0	0.00126742712294043	0	0	0	0	2.60869565217391	0	0
IGHV3-23	0.000114085792515972	0	0.000203915171288744	0	0.00633713561470215	0	0	0	0	2	0	0
ANKRD28	0.114275935503499	0.149082568807339	0.0538336052202284	0.139095205941931	0.0342205323193916	0.297752808988764	0.117647058823529	0	0.19047619047619	4.1304347826087	0.230769230769231	0.311111111111111
IGLV3-1	0.000304228780042592	0	0.000815660685154976	0.00135043889264011	0.00506970849176172	0	0	0	0	1.69565217391304	0	0
SSR4	1.4471402494676	0.802752293577982	1.06831158238173	1.53072248480756	0.64638783269962	1.46348314606742	0.397058823529412	0.383333333333333	1.6	25.8695652173913	3.80769230769231	1.47407407407407
ANKRD37	0.0533160937024643	0.213302752293578	0.18026101141925	0.243754220121539	0.172370088719899	0.210674157303371	0.0735294117647059	0.0166666666666667	0.0952380952380952	3.17391304347826	0.384615384615385	0.0222222222222222
FKBP2	0.158731365987222	0.107798165137615	0.0911500815660685	0.230925050641458	0.0798479087452472	0.432584269662921	0.308823529411765	0.0166666666666667	0.238095238095238	4.08695652173913	0.576923076923077	0.177777777777778
CCDC144A	0.0268481898387587	0.0206422018348624	0.0110114192495922	0.00540175557056043	0.0291508238276299	0.0140449438202247	0.0147058823529412	0	0	1.8695652173913	0	0.00740740740740741
IGLV6-57	7.6057195010648e-05	0	0	0	0.00760456273764259	0	0	0	0	1.47826086956522	0	0
IGKV3-11	0.000494371767569212	0	0.000815660685154976	0.00135043889264011	0.00380228136882129	0	0	0	0	1.43478260869565	0	0
SEL1L3	0.0154015819896562	0.0252293577981651	0.0338499184339315	0.0898041863605672	0.128010139416984	0.0168539325842697	0	0	0.019047619047619	1.47826086956522	0.666666666666667	0.0518518518518519
AC012236.1	0.00019014298752662	0	0	0.00202565833896016	0.0443599493029151	0.00280898876404494	0	0	0	1.17391304347826	0	0
PRDM1	0.00129297231518102	0.139908256880734	0.0772838499184339	0.38082376772451	0.0101394169835234	0.0393258426966292	0	0.0166666666666667	0.00952380952380952	1.52173913043478	0.0256410256410256	0.274074074074074
TNFRSF17	0.00038028597505324	0	0.000203915171288744	0	0.0405576679340938	0	0	0	0	1.1304347826087	0.0512820512820513	0
TRAM1	0.110625190142988	0.208715596330275	0.275489396411093	0.461174881836597	0.228136882129278	0.558988764044944	0.0735294117647059	0.0833333333333333	0.561904761904762	2.65217391304348	0.67948717948718	0.62962962962963
SDF2L1	0.22121235168847	0.19954128440367	0.200244698205546	0.458474004051317	0.091254752851711	0.283707865168539	0.191176470588235	0.05	0.361904761904762	3.30434782608696	0.282051282051282	0.259259259259259
SPCS3	0.153901734104046	0.215596330275229	0.215130505709625	0.515867656988521	0.14575411913815	0.317415730337079	0.102941176470588	0.0333333333333333	0.352380952380952	2.73913043478261	0.833333333333333	0.637037037037037
ITM2C	0.553544265287496	0.584862385321101	0.348694942903752	0.169480081026334	0.172370088719899	0.637640449438202	0.176470588235294	0.05	1.01904761904762	5.82608695652174	4.79487179487179	0.133333333333333
ELL2	0.0170748402798905	0.139908256880734	0.0632137030995106	0.347062795408508	0.0760456273764259	0.101123595505618	0.0882352941176471	0	0.0761904761904762	1.17391304347826	0.346153846153846	0.133333333333333
PDIA4	0.20242622452084	0.0756880733944954	0.090742251223491	0.279540850776502	0.0608365019011407	0.362359550561798	0.0882352941176471	0.05	0.457142857142857	2.39130434782609	0.384615384615385	0.355555555555556
SSR3	0.38907058107697	0.162844036697248	0.263254486133768	0.87373396353815	0.181242078580482	0.862359550561798	0.161764705882353	0.1	0.628571428571429	4.1304347826087	1.16666666666667	0.777777777777778
PRDX4	0.59564192272589	0.0573394495412844	0.0615823817292006	0.295746117488184	0.0506970849176172	0.674157303370786	0.117647058823529	0.0666666666666667	0.752380952380952	4.8695652173913	0.115384615384615	0.42962962962963
PLPP5	0.12963948889565	0.055045871559633	0.048531810766721	0.0708980418636057	0.261089987325729	0.109550561797753	0.0588235294117647	0.0166666666666667	0.2	1.73913043478261	0.0769230769230769	0.244444444444444
UBE2J1	0.25699726194098	0.137614678899083	0.121329526916803	0.269412559081702	0.29531051964512	0.216292134831461	0.102941176470588	0.0833333333333333	0.171428571428571	2.60869565217391	0.794871794871795	0.674074074074074
CPNE5	0.00988743535138424	0	0.00203915171288744	0.00337609723160027	0.0899873257287706	0.0112359550561798	0	0	0.00952380952380952	0.782608695652174	0	0.444444444444444
SEC11C	0.913599026467904	0.178899082568807	0.233890701468189	0.345712356515868	0.136882129277567	0.120786516853933	0.676470588235294	0.1	0.352380952380952	6.60869565217391	0.846153846153846	0.281481481481481
DPEP1	0.00125494371767569	0	0	0	0.00506970849176172	0	0	0	0	0.695652173913043	0	0.0222222222222222
LINC02362	0.00171128688773958	0.00229357798165138	0.00122349102773246	0.00270087778528022	0.00506970849176172	0.00561797752808989	0	0	0	0.695652173913043	0	0
DNAJB9	0.278521448128993	0.190366972477064	0.213091353996737	0.213369345037137	0.196451204055767	0.210674157303371	0.117647058823529	0.116666666666667	0.180952380952381	2.69565217391304	0.692307692307692	0.0814814814814815
TXNDC11	0.042135686035899	0.055045871559633	0.0560766721044046	0.0884537474679271	0.0418250950570342	0.0365168539325843	0.0441176470588235	0.0166666666666667	0.0476190476190476	1	0.192307692307692	0.0666666666666667
ZBP1	0.000912686340127776	0.105504587155963	0.031810766721044	0.0148548278190412	0.0709759188846641	0	0	0	0	0.695652173913043	0	0
